,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
6/4/2012 9:35,9:35 AM,27,24,84,1012.4,-9999,ESE,25.9,37,N/A,Rain,Light Rain,120,2012-06-04 20:35:00<br />
6/4/2012 9:55,9:55 AM,27,24,84,1012.1,-9999,ESE,25.9,-,N/A,Rain,Light Rain,120,2012-06-04 20:55:00<br />
6/4/2012 10:15,10:15 AM,27,24,84,1012.1,-9999,SE,27.8,38.9,N/A,Rain,Light Rain,130,2012-06-04 21:15:00<br />
6/4/2012 10:35,10:35 AM,27,24,84,1012.1,-9999,SE,27.8,35.2,N/A,Rain,Light Rain,130,2012-06-04 21:35:00<br />
6/4/2012 10:50,10:50 AM,27,24,84,1012.1,-9999,SE,29.6,-,N/A,Rain,Light Rain,130,2012-06-04 21:50:00<br />
6/4/2012 11:15,11:15 AM,25,23,89,1012.1,-9999,ESE,24.1,38.9,N/A,Rain,Rain,120,2012-06-04 22:15:00<br />
6/4/2012 11:35,11:35 AM,25,24,94,1011.7,-9999,ESE,27.8,46.3,N/A,Rain,Light Rain,120,2012-06-04 22:35:00<br />
6/4/2012 11:55,11:55 AM,25,24,94,1011.7,-9999,ESE,25.9,35.2,N/A,Rain,Light Rain,120,2012-06-04 22:55:00<br />
6/4/2012 12:15,12:15 PM,25,24,94,1011.7,-9999,SE,24.1,-,N/A,Rain,Light Rain,130,2012-06-04 23:15:00<br />
6/4/2012 12:35,12:35 PM,25,24,94,1011.1,-9999,SE,20.4,-,N/A,Rain,Light Rain,130,2012-06-04 23:35:00<br />
6/4/2012 12:55,12:55 PM,25,24,94,1010.7,-9999,ESE,33.3,42.6,N/A,Rain,Light Rain,120,2012-06-04 23:55:00<br />
6/4/2012 13:10,1:10 PM,25,24,94,1010.7,-9999,SE,25.9,-,N/A,Rain,Light Rain,130,2012-06-05 00:10:00<br />
6/4/2012 13:35,1:35 PM,25,24,94,1010.4,-9999,SE,27.8,-,N/A,Rain,Light Rain,130,2012-06-05 00:35:00<br />
6/4/2012 13:50,1:50 PM,25,24,94,1010.4,-9999,SE,31.5,38.9,N/A,Rain,Light Rain,140,2012-06-05 00:50:00<br />
6/4/2012 14:15,2:15 PM,25,24,94,1010,-9999,SE,25.9,33.3,N/A,Rain,Light Rain,140,2012-06-05 01:15:00<br />
6/4/2012 14:35,2:35 PM,25,24,94,1009.7,-9999,SE,27.8,37,N/A,Rain,Light Rain,140,2012-06-05 01:35:00<br />
6/4/2012 14:55,2:55 PM,26,24,89,1009.7,-9999,SE,33.3,40.7,N/A,Rain,Light Rain,140,2012-06-05 01:55:00<br />
6/4/2012 15:10,3:10 PM,26,24,89,1009.4,-9999,SE,33.3,42.6,N/A,Rain,Light Rain,140,2012-06-05 02:10:00<br />
6/4/2012 15:35,3:35 PM,26,24,89,1009.4,-9999,SE,37,44.4,N/A,Rain,Light Rain,130,2012-06-05 02:35:00<br />
6/4/2012 15:55,3:55 PM,27,24,84,1009.4,-9999,SE,31.5,44.4,N/A,Rain,Light Rain,130,2012-06-05 02:55:00<br />
6/4/2012 16:10,4:10 PM,25,24,94,1009.7,-9999,ESE,27.8,37,N/A,Rain,Light Rain,120,2012-06-05 03:10:00<br />
6/4/2012 16:30,4:30 PM,25,23,89,1009.7,-9999,SE,25.9,38.9,N/A,Rain,Heavy Rain,130,2012-06-05 03:30:00<br />
6/4/2012 16:55,4:55 PM,24,23,94,1010,-9999,East,24.1,-,N/A,Rain,Light Rain,90,2012-06-05 03:55:00<br />
6/4/2012 17:15,5:15 PM,24,22,89,1010,-9999,ENE,16.7,-,N/A,Rain,Light Rain,70,2012-06-05 04:15:00<br />
6/4/2012 17:35,5:35 PM,24,23,94,1010.4,-9999,East,14.8,-,N/A,Rain,Light Rain,90,2012-06-05 04:35:00<br />
6/5/2012 0:10,12:10 AM,27,24,84,1011.4,-9999,ESE,29.6,-,N/A,Rain,Light Rain,110,2012-06-05 11:10:00<br />
6/5/2012 0:30,12:30 AM,27,24,84,1011.4,-9999,ESE,24.1,-,N/A,Rain,Light Rain,120,2012-06-05 11:30:00<br />
6/5/2012 0:55,12:55 AM,26,24,89,1011.4,-9999,ESE,22.2,-,N/A,Rain,Light Rain,120,2012-06-05 11:55:00<br />
6/5/2012 1:15,1:15 AM,26,24,89,1011.1,-9999,ESE,22.2,29.6,N/A,Rain,Light Rain,110,2012-06-05 12:15:00<br />
6/5/2012 1:30,1:30 AM,26,24,89,1011.1,-9999,ESE,22.2,-,N/A,Rain,Light Rain,110,2012-06-05 12:30:00<br />
6/5/2012 1:55,1:55 AM,26,24,89,1010.7,-9999,ESE,22.2,-,N/A,Rain,Light Rain,110,2012-06-05 12:55:00<br />
6/5/2012 2:15,2:15 AM,26,24,89,1010.4,-9999,ESE,18.5,-,N/A,Rain,Light Rain,110,2012-06-05 13:15:00<br />
6/5/2012 2:30,2:30 AM,27,24,84,1010.4,-9999,ESE,20.4,-,N/A,Rain,Light Rain,110,2012-06-05 13:30:00<br />
6/5/2012 2:50,2:50 AM,26,23,83,1010,-9999,ESE,20.4,-,N/A,Rain,Light Rain,110,2012-06-05 13:50:00<br />
6/5/2012 3:10,3:10 AM,27,24,84,1010,-9999,ESE,18.5,-,N/A,Rain,Light Rain,110,2012-06-05 14:10:00<br />
6/5/2012 3:35,3:35 AM,27,24,84,1009.7,-9999,ESE,24.1,-,N/A,,Overcast,120,2012-06-05 14:35:00<br />
6/5/2012 3:55,3:55 AM,27,24,84,1009.7,-9999,ESE,24.1,35.2,N/A,,Overcast,120,2012-06-05 14:55:00<br />
6/5/2012 4:15,4:15 AM,26,24,89,1009.7,-9999,ESE,25.9,-,N/A,,Unknown,120,2012-06-05 15:15:00<br />
6/5/2012 4:30,4:30 AM,26,24,89,1009.7,-9999,ESE,22.2,-,N/A,,Unknown,120,2012-06-05 15:30:00<br />
6/5/2012 4:50,4:50 AM,26,24,89,1010,-9999,ESE,20.4,-,N/A,,Unknown,120,2012-06-05 15:50:00<br />
6/5/2012 5:15,5:15 AM,26,24,89,1010,-9999,ESE,22.2,-,N/A,,Unknown,120,2012-06-05 16:15:00<br />
6/5/2012 5:35,5:35 AM,27,24,84,1010,-9999,ESE,24.1,-,N/A,,Overcast,120,2012-06-05 16:35:00<br />
6/5/2012 5:50,5:50 AM,26,24,89,1010,-9999,ESE,27.8,-,N/A,,Unknown,110,2012-06-05 16:50:00<br />
6/5/2012 6:15,6:15 AM,26,24,89,1010.4,-9999,ESE,24.1,-,N/A,,Unknown,120,2012-06-05 17:15:00<br />
6/5/2012 6:30,6:30 AM,26,24,89,1010.7,-9999,East,18.5,29.6,N/A,,Unknown,100,2012-06-05 17:30:00<br />
6/5/2012 6:55,6:55 AM,26,24,89,1010.7,-9999,ESE,31.5,40.7,N/A,,Unknown,110,2012-06-05 17:55:00<br />
6/5/2012 7:10,7:10 AM,25,24,94,1011.1,-9999,SE,14.8,-,N/A,,Mostly Cloudy,130,2012-06-05 18:10:00<br />
6/5/2012 7:35,7:35 AM,26,24,89,1011.1,-9999,East,24.1,33.3,N/A,Rain,Light Rain,90,2012-06-05 18:35:00<br />
6/5/2012 7:55,7:55 AM,26,24,89,1011.4,-9999,ESE,25.9,-,N/A,Rain,Light Rain,120,2012-06-05 18:55:00<br />
6/5/2012 8:15,8:15 AM,27,24,84,1011.7,-9999,ESE,24.1,-,N/A,Rain,Light Rain,110,2012-06-05 19:15:00<br />
6/5/2012 8:30,8:30 AM,27,23,79,1011.7,-9999,ESE,25.9,-,N/A,Rain,Light Rain,110,2012-06-05 19:30:00<br />
6/5/2012 8:50,8:50 AM,27,24,84,1012.1,-9999,ESE,24.1,-,N/A,Rain,Light Rain,110,2012-06-05 19:50:00<br />
6/5/2012 9:15,9:15 AM,26,23,83,1012.1,-9999,East,25.9,-,N/A,Rain,Light Rain,100,2012-06-05 20:15:00<br />
6/5/2012 9:35,9:35 AM,27,24,84,1012.1,-9999,SE,18.5,25.9,N/A,Rain,Light Rain,130,2012-06-05 20:35:00<br />
6/5/2012 9:55,9:55 AM,27,24,84,1012.1,-9999,ESE,24.1,-,N/A,Rain,Light Rain,120,2012-06-05 20:55:00<br />
6/5/2012 10:15,10:15 AM,27,24,84,1011.7,-9999,ESE,24.1,35.2,N/A,Rain,Light Rain,110,2012-06-05 21:15:00<br />
6/5/2012 10:35,10:35 AM,27,24,84,1011.7,-9999,East,27.8,35.2,N/A,Rain,Light Rain,100,2012-06-05 21:35:00<br />
6/5/2012 10:55,10:55 AM,28,24,79,1011.7,-9999,East,33.3,42.6,N/A,Rain,Light Rain,90,2012-06-05 21:55:00<br />
6/5/2012 11:15,11:15 AM,27,24,84,1011.7,-9999,East,31.5,37,N/A,Rain,Light Rain,90,2012-06-05 22:15:00<br />
6/5/2012 11:35,11:35 AM,28,24,79,1011.4,-9999,East,31.5,-,N/A,Rain,Light Rain,90,2012-06-05 22:35:00<br />
6/5/2012 11:55,11:55 AM,27,24,84,1011.1,-9999,East,27.8,-,N/A,Rain,Light Rain,100,2012-06-05 22:55:00<br />
6/5/2012 12:15,12:15 PM,27,24,84,1010.7,-9999,East,31.5,-,N/A,Rain,Light Rain,100,2012-06-05 23:15:00<br />
6/5/2012 12:35,12:35 PM,27,24,84,1010.7,-9999,East,29.6,-,N/A,Rain,Light Rain,100,2012-06-05 23:35:00<br />
6/5/2012 12:55,12:55 PM,28,24,79,1010.4,-9999,ESE,29.6,37,N/A,,Mostly Cloudy,110,2012-06-05 23:55:00<br />
6/5/2012 13:15,1:15 PM,27,24,84,1010,-9999,East,27.8,37,N/A,,Mostly Cloudy,100,2012-06-06 00:15:00<br />
6/5/2012 13:35,1:35 PM,28,24,79,1010,-9999,ESE,27.8,35.2,N/A,,Overcast,110,2012-06-06 00:35:00<br />
6/5/2012 13:55,1:55 PM,27,24,84,1009.7,-9999,ESE,25.9,37,N/A,,Mostly Cloudy,120,2012-06-06 00:55:00<br />
6/5/2012 14:15,2:15 PM,27,24,84,1009.7,-9999,ESE,29.6,37,N/A,,Overcast,110,2012-06-06 01:15:00<br />
6/5/2012 14:35,2:35 PM,28,24,79,1009.4,-9999,East,31.5,38.9,N/A,,Overcast,100,2012-06-06 01:35:00<br />
6/5/2012 14:55,2:55 PM,28,24,79,1009.4,-9999,East,29.6,38.9,N/A,,Mostly Cloudy,100,2012-06-06 01:55:00<br />
6/5/2012 15:15,3:15 PM,28,24,79,1009.4,-9999,East,27.8,-,N/A,,Overcast,100,2012-06-06 02:15:00<br />
6/5/2012 15:35,3:35 PM,28,24,79,1009.4,-9999,ESE,29.6,-,N/A,,Overcast,110,2012-06-06 02:35:00<br />
6/5/2012 15:55,3:55 PM,27,24,84,1009.4,-9999,East,27.8,-,N/A,Rain,Light Rain,100,2012-06-06 02:55:00<br />
6/5/2012 16:15,4:15 PM,27,24,84,1009,-9999,East,29.6,40.7,N/A,Rain,Light Rain,100,2012-06-06 03:15:00<br />
6/5/2012 16:35,4:35 PM,27,24,84,1009.4,-9999,East,27.8,42.6,N/A,Rain,Light Rain,90,2012-06-06 03:35:00<br />
6/5/2012 16:55,4:55 PM,27,24,84,1009.4,-9999,East,27.8,40.7,N/A,Rain,Light Rain,90,2012-06-06 03:55:00<br />
6/5/2012 17:15,5:15 PM,27,24,84,1009.4,-9999,East,35.2,-,N/A,Rain,Light Rain,100,2012-06-06 04:15:00<br />
6/5/2012 17:35,5:35 PM,27,24,84,1009.7,-9999,East,31.5,37,N/A,Rain,Light Rain,90,2012-06-06 04:35:00<br />
6/5/2012 17:55,5:55 PM,27,24,84,1009.7,-9999,East,25.9,-,N/A,Rain,Light Rain,90,2012-06-06 04:55:00<br />
6/5/2012 18:15,6:15 PM,27,24,84,1009.7,-9999,East,27.8,-,N/A,Rain,Light Rain,90,2012-06-06 05:15:00<br />
6/5/2012 18:35,6:35 PM,27,24,84,1009.7,-9999,East,31.5,37,N/A,Rain,Light Rain,100,2012-06-06 05:35:00<br />
6/5/2012 18:55,6:55 PM,27,24,84,1010,-9999,East,31.5,38.9,N/A,Rain,Light Rain,90,2012-06-06 05:55:00<br />
6/5/2012 19:15,7:15 PM,27,24,84,1010,-9999,ENE,24.1,-,N/A,Rain,Light Rain,70,2012-06-06 06:15:00<br />
6/5/2012 19:35,7:35 PM,27,24,84,1010,-9999,East,31.5,-,N/A,Rain,Light Rain,90,2012-06-06 06:35:00<br />
6/5/2012 19:55,7:55 PM,27,24,84,1010.4,-9999,East,31.5,-,N/A,Rain,Light Rain,80,2012-06-06 06:55:00<br />
6/5/2012 20:15,8:15 PM,27,24,84,1010.4,-9999,East,29.6,-,N/A,Rain,Light Rain,90,2012-06-06 07:15:00<br />
6/5/2012 20:35,8:35 PM,27,24,84,1010.4,-9999,East,27.8,-,N/A,Rain,Light Rain,90,2012-06-06 07:35:00<br />
6/5/2012 20:55,8:55 PM,27,24,84,1010.7,-9999,East,22.2,-,N/A,Rain,Light Rain,80,2012-06-06 07:55:00<br />
6/5/2012 21:15,9:15 PM,27,24,84,1010.7,-9999,East,29.6,-,N/A,Rain,Light Rain,80,2012-06-06 08:15:00<br />
6/5/2012 21:35,9:35 PM,27,24,84,1010.7,-9999,ENE,13,-,N/A,Rain,Light Rain,70,2012-06-06 08:35:00<br />
6/5/2012 21:55,9:55 PM,27,24,84,1010.7,-9999,East,31.5,-,N/A,Rain,Light Rain,90,2012-06-06 08:55:00<br />
6/5/2012 22:15,10:15 PM,26,23,83,1010.7,-9999,NE,27.8,48.2,N/A,Rain,Rain,40,2012-06-06 09:15:00<br />
6/5/2012 22:35,10:35 PM,25,24,94,1011.1,-9999,ENE,29.6,-,N/A,Rain,Light Rain,70,2012-06-06 09:35:00<br />
6/5/2012 22:55,10:55 PM,26,24,89,1010.7,-9999,East,24.1,33.3,N/A,Rain,Light Rain,80,2012-06-06 09:55:00<br />
6/5/2012 23:15,11:15 PM,27,24,84,1010.7,-9999,East,33.3,-,N/A,Rain,Light Rain,90,2012-06-06 10:15:00<br />
6/5/2012 23:35,11:35 PM,27,24,84,1010.7,-9999,East,33.3,-,N/A,Rain,Light Rain,80,2012-06-06 10:35:00<br />
6/5/2012 23:55,11:55 PM,27,24,84,1010.7,-9999,East,35.2,-,N/A,Rain,Light Rain,90,2012-06-06 10:55:00<br />
6/6/2012 0:15,12:15 AM,27,24,84,1010.7,-9999,East,31.5,-,N/A,Rain,Light Rain,90,2012-06-06 11:15:00<br />
6/6/2012 0:35,12:35 AM,27,24,84,1010.7,-9999,East,27.8,37,N/A,Rain,Light Rain,80,2012-06-06 11:35:00<br />
6/6/2012 0:55,12:55 AM,27,24,84,1010.4,-9999,East,31.5,-,N/A,Rain,Light Rain,90,2012-06-06 11:55:00<br />
6/6/2012 1:15,1:15 AM,27,24,84,1010.7,-9999,East,38.9,46.3,N/A,Rain,Light Rain,90,2012-06-06 12:15:00<br />
6/6/2012 1:35,1:35 AM,26,24,89,1010.7,-9999,East,20.4,-,N/A,Rain,Light Rain,80,2012-06-06 12:35:00<br />
6/6/2012 1:55,1:55 AM,26,24,89,1010.7,-9999,East,25.9,-,N/A,Rain,Light Rain,80,2012-06-06 12:55:00<br />
6/6/2012 2:15,2:15 AM,27,24,84,1010.7,-9999,East,25.9,-,N/A,,Mostly Cloudy,80,2012-06-06 13:15:00<br />
6/6/2012 2:35,2:35 AM,27,24,84,1010.7,-9999,East,22.2,-,N/A,,Mostly Cloudy,80,2012-06-06 13:35:00<br />
6/6/2012 2:55,2:55 AM,27,24,84,1010.4,-9999,East,27.8,35.2,N/A,,Mostly Cloudy,90,2012-06-06 13:55:00<br />
6/6/2012 3:15,3:15 AM,27,24,84,1010.4,-9999,East,25.9,-,N/A,,Mostly Cloudy,90,2012-06-06 14:15:00<br />
6/6/2012 3:35,3:35 AM,27,24,84,1010.4,-9999,East,24.1,-,N/A,,Mostly Cloudy,90,2012-06-06 14:35:00<br />
6/6/2012 3:55,3:55 AM,27,24,84,1010.4,-9999,East,27.8,-,N/A,,Mostly Cloudy,90,2012-06-06 14:55:00<br />
6/6/2012 4:15,4:15 AM,27,24,84,1010.4,-9999,East,25.9,-,N/A,,Mostly Cloudy,90,2012-06-06 15:15:00<br />
6/6/2012 4:35,4:35 AM,27,24,84,1010.4,-9999,East,29.6,-,N/A,,Mostly Cloudy,90,2012-06-06 15:35:00<br />
6/6/2012 4:55,4:55 AM,25,23,89,1010.7,-9999,East,29.6,42.6,N/A,,Unknown,90,2012-06-06 15:55:00<br />
6/6/2012 5:15,5:15 AM,26,24,89,1010.7,-9999,East,25.9,-,N/A,,Unknown,90,2012-06-06 16:15:00<br />
6/6/2012 5:35,5:35 AM,26,24,89,1010.7,-9999,East,29.6,37,N/A,,Unknown,100,2012-06-06 16:35:00<br />
6/6/2012 5:55,5:55 AM,26,24,89,1011.1,-9999,East,25.9,-,N/A,,Unknown,100,2012-06-06 16:55:00<br />
6/6/2012 6:15,6:15 AM,26,24,89,1011.1,-9999,East,25.9,31.5,N/A,,Unknown,90,2012-06-06 17:15:00<br />
6/6/2012 6:35,6:35 AM,27,24,84,1011.4,-9999,East,24.1,-,N/A,,Mostly Cloudy,90,2012-06-06 17:35:00<br />
6/6/2012 6:55,6:55 AM,27,24,84,1011.4,-9999,East,27.8,-,N/A,,Mostly Cloudy,90,2012-06-06 17:55:00<br />
6/6/2012 7:15,7:15 AM,27,24,84,1011.7,-9999,ENE,38.9,46.3,N/A,,Mostly Cloudy,70,2012-06-06 18:15:00<br />
6/6/2012 7:35,7:35 AM,25,24,94,1012.1,-9999,ENE,22.2,-,N/A,,Unknown,60,2012-06-06 18:35:00<br />
6/6/2012 7:55,7:55 AM,26,24,89,1012.1,-9999,ENE,22.2,-,N/A,,Unknown,70,2012-06-06 18:55:00<br />
6/6/2012 8:15,8:15 AM,27,25,89,1012.4,-9999,East,27.8,-,N/A,,Unknown,80,2012-06-06 19:15:00<br />
6/6/2012 8:50,8:50 AM,28,25,84,1012.4,-9999,East,27.8,38.9,N/A,,Mostly Cloudy,90,2012-06-06 19:50:00<br />
6/6/2012 9:15,9:15 AM,27,25,89,1012.8,-9999,East,33.3,38.9,N/A,,Unknown,90,2012-06-06 20:15:00<br />
6/6/2012 9:35,9:35 AM,28,25,84,1012.8,-9999,East,24.1,33.3,N/A,,Mostly Cloudy,90,2012-06-06 20:35:00<br />
6/6/2012 9:50,9:50 AM,28,25,84,1013.1,-9999,East,20.4,-,N/A,,Scattered Clouds,80,2012-06-06 20:50:00<br />
6/6/2012 10:15,10:15 AM,28,25,84,1012.8,-9999,East,24.1,-,N/A,,Mostly Cloudy,80,2012-06-06 21:15:00<br />
6/6/2012 10:35,10:35 AM,29,25,79,1012.8,-9999,East,22.2,-,N/A,,Mostly Cloudy,100,2012-06-06 21:35:00<br />
6/6/2012 10:50,10:50 AM,28,25,84,1012.4,-9999,East,20.4,-,N/A,,Mostly Cloudy,100,2012-06-06 21:50:00<br />
6/6/2012 11:10,11:10 AM,29,25,79,1012.1,-9999,East,27.8,-,N/A,,Mostly Cloudy,90,2012-06-06 22:10:00<br />
6/6/2012 11:55,11:55 AM,29,25,79,1011.7,-9999,East,27.8,33.3,N/A,,Mostly Cloudy,90,2012-06-06 22:55:00<br />
6/6/2012 12:15,12:15 PM,27,24,84,1011.7,-9999,NE,14.8,-,N/A,,Scattered Clouds,40,2012-06-06 23:15:00<br />
6/6/2012 12:35,12:35 PM,28,25,84,1011.4,-9999,ENE,20.4,27.8,N/A,,Mostly Cloudy,70,2012-06-06 23:35:00<br />
6/6/2012 12:55,12:55 PM,28,25,84,1011.1,-9999,ENE,27.8,33.3,N/A,,Mostly Cloudy,70,2012-06-06 23:55:00<br />
6/6/2012 13:15,1:15 PM,28,25,84,1010.7,-9999,ENE,24.1,31.5,N/A,,Scattered Clouds,60,2012-06-07 00:15:00<br />
6/6/2012 13:30,1:30 PM,28,26,89,1010.4,-9999,ENE,24.1,31.5,N/A,,Unknown,60,2012-06-07 00:30:00<br />
6/6/2012 13:50,1:50 PM,29,25,79,1010.4,-9999,East,24.1,31.5,N/A,,Mostly Cloudy,80,2012-06-07 00:50:00<br />
6/6/2012 14:15,2:15 PM,27,25,89,1010,-9999,ENE,25.9,33.3,N/A,,Unknown,70,2012-06-07 01:15:00<br />
6/6/2012 14:35,2:35 PM,28,25,84,1010,-9999,ENE,18.5,-,N/A,,Mostly Cloudy,70,2012-06-07 01:35:00<br />
6/6/2012 14:55,2:55 PM,29,25,79,1009.7,-9999,ENE,18.5,-,N/A,,Mostly Cloudy,70,2012-06-07 01:55:00<br />
6/6/2012 15:15,3:15 PM,27,25,89,1009.7,-9999,ENE,29.6,-,N/A,,Unknown,70,2012-06-07 02:15:00<br />
6/6/2012 15:30,3:30 PM,28,25,84,1009.7,-9999,ENE,27.8,-,N/A,,Mostly Cloudy,70,2012-06-07 02:30:00<br />
6/6/2012 15:50,3:50 PM,28,25,84,1009.7,-9999,ENE,25.9,-,N/A,,Scattered Clouds,70,2012-06-07 02:50:00<br />
6/7/2012 0:15,12:15 AM,25,23,89,1012.8,-9999,ENE,14.8,-,N/A,Rain,Light Rain,70,2012-06-07 11:15:00<br />
6/7/2012 0:35,12:35 AM,26,24,89,1012.4,-9999,East,27.8,-,N/A,Rain,Light Rain,80,2012-06-07 11:35:00<br />
6/7/2012 0:55,12:55 AM,27,24,84,1012.1,-9999,ENE,20.4,27.8,N/A,Rain,Light Rain,70,2012-06-07 11:55:00<br />
6/7/2012 1:15,1:15 AM,27,25,89,1012.1,-9999,East,20.4,-,N/A,,Unknown,80,2012-06-07 12:15:00<br />
6/7/2012 1:35,1:35 AM,27,24,84,1012.4,-9999,East,18.5,-,N/A,,Mostly Cloudy,90,2012-06-07 12:35:00<br />
6/7/2012 1:55,1:55 AM,27,24,84,1012.1,-9999,East,22.2,-,N/A,,Mostly Cloudy,100,2012-06-07 12:55:00<br />
6/7/2012 2:15,2:15 AM,27,24,84,1011.7,-9999,East,22.2,-,N/A,,Overcast,90,2012-06-07 13:15:00<br />
6/7/2012 2:35,2:35 AM,27,25,89,1011.4,-9999,East,25.9,38.9,N/A,,Unknown,100,2012-06-07 13:35:00<br />
6/7/2012 2:55,2:55 AM,27,24,84,1011.4,-9999,East,27.8,33.3,N/A,,Mostly Cloudy,100,2012-06-07 13:55:00<br />
6/7/2012 3:15,3:15 AM,27,24,84,1011.7,-9999,ESE,29.6,-,N/A,,Mostly Cloudy,110,2012-06-07 14:15:00<br />
6/7/2012 3:35,3:35 AM,27,24,84,1011.7,-9999,ESE,22.2,-,N/A,,Scattered Clouds,110,2012-06-07 14:35:00<br />
6/7/2012 3:55,3:55 AM,27,24,84,1011.4,-9999,East,24.1,-,N/A,,Overcast,90,2012-06-07 14:55:00<br />
6/7/2012 4:15,4:15 AM,27,24,84,1011.7,-9999,ESE,29.6,-,N/A,,Overcast,110,2012-06-07 15:15:00<br />
6/7/2012 4:35,4:35 AM,27,24,84,1012.1,-9999,East,31.5,-,N/A,,Overcast,100,2012-06-07 15:35:00<br />
6/7/2012 4:55,4:55 AM,26,24,89,1012.1,-9999,ESE,25.9,-,N/A,Rain,Rain,120,2012-06-07 15:55:00<br />
6/7/2012 5:10,5:10 AM,26,24,89,1012.1,-9999,ESE,33.3,38.9,N/A,Rain,Light Rain,110,2012-06-07 16:10:00<br />
6/7/2012 5:35,5:35 AM,26,24,89,1012.8,-9999,East,31.5,38.9,N/A,Rain,Light Rain,100,2012-06-07 16:35:00<br />
6/7/2012 5:55,5:55 AM,26,24,89,1012.4,-9999,ESE,35.2,-,N/A,Rain,Light Rain,110,2012-06-07 16:55:00<br />
6/7/2012 6:15,6:15 AM,25,24,94,1012.4,-9999,East,25.9,38.9,N/A,Rain,Light Rain,80,2012-06-07 17:15:00<br />
6/7/2012 6:35,6:35 AM,25,24,94,1012.8,-9999,East,31.5,-,N/A,Rain,Light Rain,80,2012-06-07 17:35:00<br />
6/7/2012 6:55,6:55 AM,26,24,89,1012.8,-9999,East,33.3,-,N/A,Rain,Light Rain,100,2012-06-07 17:55:00<br />
6/7/2012 7:15,7:15 AM,25,24,94,1012.8,-9999,East,22.2,-,N/A,Rain,Light Rain,100,2012-06-07 18:15:00<br />
6/7/2012 7:30,7:30 AM,25,24,94,1013.1,-9999,East,24.1,-,N/A,Rain,Light Rain,100,2012-06-07 18:30:00<br />
6/7/2012 7:55,7:55 AM,25,23,89,1013.4,-9999,SE,13,-,N/A,Rain,Light Rain,130,2012-06-07 18:55:00<br />
6/7/2012 8:15,8:15 AM,25,24,94,1014.1,-9999,ESE,16.7,-,N/A,Rain,Light Rain,110,2012-06-07 19:15:00<br />
6/7/2012 8:35,8:35 AM,25,24,94,1013.8,-9999,ENE,14.8,-,N/A,Rain,Light Rain,60,2012-06-07 19:35:00<br />
6/7/2012 8:55,8:55 AM,25,24,94,1014.1,-9999,ENE,29.6,40.7,N/A,Rain,Light Rain,70,2012-06-07 19:55:00<br />
6/7/2012 9:15,9:15 AM,25,24,94,1013.8,-9999,NE,14.8,-,N/A,Rain,Light Rain,40,2012-06-07 20:15:00<br />
6/7/2012 9:35,9:35 AM,27,25,89,1013.4,-9999,East,27.8,-,N/A,Rain,Light Rain,90,2012-06-07 20:35:00<br />
6/7/2012 9:55,9:55 AM,27,25,89,1013.1,-9999,East,33.3,38.9,N/A,Rain,Light Rain,90,2012-06-07 20:55:00<br />
6/7/2012 10:10,10:10 AM,27,25,89,1013.1,-9999,East,37,-,N/A,Rain,Light Rain,90,2012-06-07 21:10:00<br />
6/7/2012 10:35,10:35 AM,28,25,84,1012.8,-9999,East,33.3,42.6,N/A,Rain,Light Rain,90,2012-06-07 21:35:00<br />
6/7/2012 10:55,10:55 AM,28,25,84,1012.8,-9999,East,29.6,-,N/A,,Mostly Cloudy,100,2012-06-07 21:55:00<br />
6/7/2012 11:15,11:15 AM,28,25,84,1012.4,-9999,East,31.5,-,N/A,,Mostly Cloudy,90,2012-06-07 22:15:00<br />
6/7/2012 11:35,11:35 AM,28,25,84,1012.1,-9999,East,35.2,42.6,N/A,,Mostly Cloudy,90,2012-06-07 22:35:00<br />
6/7/2012 11:55,11:55 AM,29,25,79,1012.1,-9999,East,35.2,40.7,N/A,,Scattered Clouds,90,2012-06-07 22:55:00<br />
6/7/2012 12:15,12:15 PM,29,25,79,1011.7,-9999,East,31.5,42.6,N/A,,Mostly Cloudy,90,2012-06-07 23:15:00<br />
6/7/2012 12:35,12:35 PM,29,25,79,1011.7,-9999,East,37,-,N/A,,Mostly Cloudy,90,2012-06-07 23:35:00<br />
6/7/2012 12:55,12:55 PM,29,25,79,1011.4,-9999,East,37,44.4,N/A,,Mostly Cloudy,90,2012-06-07 23:55:00<br />
6/7/2012 13:15,1:15 PM,29,25,79,1011.1,-9999,East,37,44.4,N/A,,Mostly Cloudy,90,2012-06-08 00:15:00<br />
6/7/2012 13:35,1:35 PM,29,25,79,1011.1,-9999,East,33.3,44.4,N/A,,Mostly Cloudy,90,2012-06-08 00:35:00<br />
6/7/2012 13:55,1:55 PM,28,25,84,1010.7,-9999,East,33.3,38.9,N/A,,Scattered Clouds,90,2012-06-08 00:55:00<br />
6/7/2012 14:10,2:10 PM,29,25,79,1010.4,-9999,East,35.2,-,N/A,,Mostly Cloudy,90,2012-06-08 01:10:00<br />
6/7/2012 14:35,2:35 PM,29,25,79,1010.4,-9999,East,31.5,-,N/A,,Mostly Cloudy,100,2012-06-08 01:35:00<br />
6/7/2012 14:50,2:50 PM,29,25,79,1010.4,-9999,East,37,-,N/A,,Mostly Cloudy,80,2012-06-08 01:50:00<br />
