YY MM DD hh mm WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS PTDY TIDE
2014 11 21 17 30 80.0 3.1 7.2 999.0 999.0 999.0 999.0 1009.2 27.3 29.1 999.0 999.0 999.0 999.0
2014 11 21 17 36 70.0 4.1 7.2 999.0 999.0 999.0 999.0 1009.2 27.4 29.1 999.0 999.0 999.0 999.0
2014 11 21 17 42 100.0 3.6 6.7 999.0 999.0 999.0 999.0 1009.3 27.3 29.0 999.0 999.0 999.0 999.0
2014 11 21 17 48 70.0 5.1 8.2 999.0 999.0 999.0 999.0 1009.4 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 21 17 54 50.0 5.7 8.8 999.0 999.0 999.0 999.0 1009.3 27.4 29.1 999.0 999.0 999.0 999.0
2014 11 21 18 0 60.0 5.1 8.8 999.0 999.0 999.0 999.0 1009.4 27.5 29.1 999.0 999.0 0.8 999.0
2014 11 21 18 6 60.0 5.7 8.8 999.0 999.0 999.0 999.0 1009.4 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 21 18 12 60.0 6.2 8.2 999.0 999.0 999.0 999.0 1009.5 27.6 29.1 999.0 999.0 999.0 999.0
2014 11 21 18 18 60.0 4.6 8.8 999.0 999.0 999.0 999.0 1009.5 27.6 29.1 999.0 999.0 999.0 999.0
2014 11 21 18 24 70.0 5.7 7.7 999.0 999.0 999.0 999.0 1009.6 27.6 29.2 999.0 999.0 999.0 999.0
2014 11 21 18 30 80.0 4.6 8.8 999.0 999.0 999.0 999.0 1009.7 27.6 29.1 999.0 999.0 999.0 999.0
2014 11 21 18 36 60.0 4.1 7.2 999.0 999.0 999.0 999.0 1009.7 27.7 29.1 999.0 999.0 999.0 999.0
2014 11 21 18 42 60.0 5.7 9.3 999.0 999.0 999.0 999.0 1009.7 27.7 29.1 999.0 999.0 999.0 999.0
2014 11 21 18 48 60.0 6.7 8.8 999.0 999.0 999.0 999.0 1009.7 27.7 29.1 999.0 999.0 999.0 999.0
2014 11 21 18 54 70.0 5.7 8.8 999.0 999.0 999.0 999.0 1009.7 27.8 29.1 999.0 999.0 999.0 999.0
2014 11 21 19 0 70.0 6.2 10.3 999.0 999.0 999.0 999.0 1009.8 27.8 29.1 999.0 999.0 1.1 999.0
2014 11 21 19 6 60.0 7.2 9.3 999.0 999.0 999.0 999.0 1009.8 27.8 29.1 999.0 999.0 999.0 999.0
2014 11 21 19 12 70.0 6.2 9.8 999.0 999.0 999.0 999.0 1009.8 27.6 29.1 999.0 999.0 999.0 999.0
2014 11 21 19 18 60.0 5.1 9.3 999.0 999.0 999.0 999.0 1009.9 27.4 29.1 999.0 999.0 999.0 999.0
2014 11 21 19 24 60.0 6.2 9.3 999.0 999.0 999.0 999.0 1010.0 27.4 29.1 999.0 999.0 999.0 999.0
2014 11 21 19 36 60.0 5.1 10.3 999.0 999.0 999.0 999.0 1010.1 27.8 29.1 999.0 999.0 999.0 999.0
2014 11 21 19 42 60.0 6.2 9.8 999.0 999.0 999.0 999.0 1010.1 27.7 29.1 999.0 999.0 999.0 999.0
2014 11 21 19 48 50.0 6.7 10.8 999.0 999.0 999.0 999.0 1010.2 27.8 29.1 999.0 999.0 999.0 999.0
2014 11 21 19 54 60.0 6.2 11.3 999.0 999.0 999.0 999.0 1010.3 27.8 29.1 999.0 999.0 999.0 999.0
2014 11 21 20 0 50.0 7.7 10.3 999.0 999.0 999.0 999.0 1010.3 27.7 29.0 999.0 999.0 1.5 999.0
2014 11 21 20 6 60.0 5.7 9.8 999.0 999.0 999.0 999.0 1010.4 27.8 29.0 999.0 999.0 999.0 999.0
2014 11 21 20 12 60.0 6.7 9.8 999.0 999.0 999.0 999.0 1010.5 28.0 29.1 999.0 999.0 999.0 999.0
2014 11 21 20 18 60.0 6.7 9.8 999.0 999.0 999.0 999.0 1010.5 27.9 29.1 999.0 999.0 999.0 999.0
2014 11 21 20 24 70.0 6.7 11.3 999.0 999.0 999.0 999.0 1010.6 27.8 29.1 999.0 999.0 999.0 999.0
2014 11 21 20 30 70.0 7.7 10.8 999.0 999.0 999.0 999.0 1010.6 27.7 29.0 999.0 999.0 999.0 999.0
2014 11 21 20 36 70.0 8.2 10.3 999.0 999.0 999.0 999.0 1010.6 27.2 29.0 999.0 999.0 999.0 999.0
2014 11 21 20 42 70.0 7.2 9.8 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 21 20 48 60.0 5.1 9.8 999.0 999.0 999.0 999.0 1010.7 27.6 29.1 999.0 999.0 999.0 999.0
2014 11 21 20 54 60.0 5.1 9.8 999.0 999.0 999.0 999.0 1010.7 27.7 29.0 999.0 999.0 999.0 999.0
2014 11 21 21 0 60.0 7.7 10.3 999.0 999.0 999.0 999.0 1010.6 27.8 29.0 999.0 999.0 1.2 999.0
2014 11 21 21 6 70.0 5.7 8.8 999.0 999.0 999.0 999.0 1010.6 27.7 29.0 999.0 999.0 999.0 999.0
2014 11 21 21 12 70.0 3.6 7.7 999.0 999.0 999.0 999.0 1010.6 27.7 28.9 999.0 999.0 999.0 999.0
2014 11 21 21 18 80.0 5.7 8.8 999.0 999.0 999.0 999.0 1010.5 27.9 28.9 999.0 999.0 999.0 999.0
2014 11 21 21 24 60.0 6.7 9.3 999.0 999.0 999.0 999.0 1010.5 28.0 28.9 999.0 999.0 999.0 999.0
2014 11 21 21 30 70.0 7.2 11.3 999.0 999.0 999.0 999.0 1010.5 27.8 28.9 999.0 999.0 999.0 999.0
2014 11 21 21 36 70.0 8.2 10.8 999.0 999.0 999.0 999.0 1010.4 27.8 28.9 999.0 999.0 999.0 999.0
2014 11 21 21 42 60.0 8.2 10.8 999.0 999.0 999.0 999.0 1010.4 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 21 48 60.0 8.2 11.8 999.0 999.0 999.0 999.0 1010.4 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 21 54 70.0 8.2 11.3 999.0 999.0 999.0 999.0 1010.4 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 22 0 60.0 6.7 10.3 999.0 999.0 999.0 999.0 1010.4 28.0 29.0 999.0 999.0 0.6 999.0
2014 11 21 22 6 60.0 7.2 9.8 999.0 999.0 999.0 999.0 1010.3 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 22 12 60.0 7.7 9.8 999.0 999.0 999.0 999.0 1010.2 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 22 18 50.0 7.7 10.8 999.0 999.0 999.0 999.0 1010.2 28.0 28.9 999.0 999.0 999.0 999.0
2014 11 21 22 24 60.0 7.7 9.8 999.0 999.0 999.0 999.0 1010.2 28.0 29.0 999.0 999.0 999.0 999.0
2014 11 21 22 30 70.0 7.7 10.8 999.0 999.0 999.0 999.0 1010.2 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 22 36 60.0 7.2 10.3 999.0 999.0 999.0 999.0 1010.3 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 22 42 70.0 7.2 10.3 999.0 999.0 999.0 999.0 1010.2 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 22 48 70.0 7.2 10.3 999.0 999.0 999.0 999.0 1010.2 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 22 54 60.0 6.7 10.3 999.0 999.0 999.0 999.0 1010.3 28.0 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 0 60.0 6.7 10.3 999.0 999.0 999.0 999.0 1010.2 27.9 29.0 999.0 999.0 0.0 999.0
2014 11 21 23 6 60.0 6.7 9.8 999.0 999.0 999.0 999.0 1010.2 28.0 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 12 60.0 6.7 10.3 999.0 999.0 999.0 999.0 1010.1 28.0 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 18 70.0 6.7 9.3 999.0 999.0 999.0 999.0 1010.2 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 24 60.0 6.7 9.8 999.0 999.0 999.0 999.0 1010.1 27.9 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 30 50.0 6.7 9.3 999.0 999.0 999.0 999.0 1010.1 28.1 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 36 80.0 6.7 9.3 999.0 999.0 999.0 999.0 1010.1 28.0 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 42 60.0 7.2 10.8 999.0 999.0 999.0 999.0 1010.0 27.8 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 48 60.0 6.2 11.8 999.0 999.0 999.0 999.0 1009.8 28.2 29.0 999.0 999.0 999.0 999.0
2014 11 21 23 54 60.0 7.7 10.3 999.0 999.0 999.0 999.0 1009.8 28.0 29.0 999.0 999.0 999.0 999.0
2014 11 22 0 0 60.0 7.7 10.3 999.0 999.0 999.0 999.0 1009.8 27.9 29.0 999.0 999.0 -0.8 999.0
2014 11 22 0 6 70.0 8.2 11.3 999.0 999.0 999.0 999.0 1009.7 27.8 29.0 999.0 999.0 999.0 999.0
2014 11 22 0 12 70.0 6.7 9.8 999.0 999.0 999.0 999.0 1009.7 28.0 29.0 999.0 999.0 999.0 999.0
2014 11 22 0 18 60.0 6.7 10.8 999.0 999.0 999.0 999.0 1009.6 27.8 29.1 999.0 999.0 999.0 999.0
2014 11 22 0 24 60.0 7.2 11.3 999.0 999.0 999.0 999.0 1009.5 27.9 29.1 999.0 999.0 999.0 999.0
2014 11 22 0 30 70.0 8.2 10.8 999.0 999.0 999.0 999.0 1009.4 27.9 29.1 999.0 999.0 999.0 999.0
2014 11 22 0 36 70.0 7.2 11.8 999.0 999.0 999.0 999.0 1009.4 27.9 29.1 999.0 999.0 999.0 999.0
2014 11 22 0 42 70.0 6.7 11.8 999.0 999.0 999.0 999.0 1009.4 27.9 29.1 999.0 999.0 999.0 999.0
2014 11 22 0 48 60.0 5.1 8.8 999.0 999.0 999.0 999.0 1009.3 28.0 29.1 999.0 999.0 999.0 999.0
2014 11 22 0 54 70.0 7.2 10.3 999.0 999.0 999.0 999.0 1009.2 27.8 29.1 999.0 999.0 999.0 999.0
2014 11 22 1 0 70.0 7.2 10.3 999.0 999.0 999.0 999.0 1009.3 27.8 29.1 999.0 999.0 -1.1 999.0
2014 11 22 1 6 70.0 5.7 9.8 999.0 999.0 999.0 999.0 1009.3 27.7 29.2 999.0 999.0 999.0 999.0
2014 11 22 1 12 60.0 5.7 9.3 999.0 999.0 999.0 999.0 1009.2 27.9 29.2 999.0 999.0 999.0 999.0
2014 11 22 1 18 70.0 6.2 9.8 999.0 999.0 999.0 999.0 1009.2 27.8 29.2 999.0 999.0 999.0 999.0
2014 11 22 1 24 60.0 6.2 9.8 999.0 999.0 999.0 999.0 1009.2 27.8 29.2 999.0 999.0 999.0 999.0
2014 11 22 1 30 60.0 6.2 9.8 999.0 999.0 999.0 999.0 1009.1 27.8 29.2 999.0 999.0 999.0 999.0
2014 11 22 1 36 70.0 6.7 9.3 999.0 999.0 999.0 999.0 1009.1 27.7 29.2 999.0 999.0 999.0 999.0
2014 11 22 1 42 80.0 5.7 9.8 999.0 999.0 999.0 999.0 1009.0 27.8 29.2 999.0 999.0 999.0 999.0
2014 11 22 1 48 60.0 5.1 8.8 999.0 999.0 999.0 999.0 1009.0 27.7 29.2 999.0 999.0 999.0 999.0
2014 11 22 1 54 60.0 6.7 10.3 999.0 999.0 999.0 999.0 1008.8 27.7 29.2 999.0 999.0 999.0 999.0
2014 11 22 2 0 70.0 5.7 9.3 999.0 999.0 999.0 999.0 1008.8 27.7 29.2 999.0 999.0 -1.4 999.0
2014 11 22 2 6 100.0 5.1 9.8 999.0 999.0 999.0 999.0 1008.7 27.9 29.3 999.0 999.0 999.0 999.0
2014 11 22 2 12 70.0 6.2 9.3 999.0 999.0 999.0 999.0 1008.7 27.9 29.3 999.0 999.0 999.0 999.0
2014 11 22 2 18 60.0 5.7 8.8 999.0 999.0 999.0 999.0 1008.8 28.0 29.3 999.0 999.0 999.0 999.0
2014 11 22 2 24 100.0 2.6 10.3 999.0 999.0 999.0 999.0 1008.9 28.3 29.3 999.0 999.0 999.0 999.0
2014 11 22 2 30 60.0 5.1 10.8 999.0 999.0 999.0 999.0 1008.7 28.0 29.3 999.0 999.0 999.0 999.0
2014 11 22 2 36 60.0 7.7 11.3 999.0 999.0 999.0 999.0 1008.7 27.8 29.3 999.0 999.0 999.0 999.0
2014 11 22 2 42 90.0 4.1 9.3 999.0 999.0 999.0 999.0 1008.7 27.8 29.3 999.0 999.0 999.0 999.0
2014 11 22 2 48 80.0 4.6 9.8 999.0 999.0 999.0 999.0 1008.7 27.8 29.3 999.0 999.0 999.0 999.0
2014 11 22 2 54 80.0 4.1 8.8 999.0 999.0 999.0 999.0 1008.7 27.9 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 0 80.0 4.6 7.7 999.0 999.0 999.0 999.0 1008.6 27.9 29.3 999.0 999.0 -1.2 999.0
2014 11 22 3 6 60.0 3.6 9.8 999.0 999.0 999.0 999.0 1008.6 27.8 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 12 60.0 5.7 9.8 999.0 999.0 999.0 999.0 1008.5 27.7 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 18 80.0 4.1 8.8 999.0 999.0 999.0 999.0 1008.6 27.6 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 24 60.0 5.7 9.3 999.0 999.0 999.0 999.0 1008.6 27.6 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 30 60.0 6.7 9.8 999.0 999.0 999.0 999.0 1008.6 27.6 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 36 70.0 5.7 8.8 999.0 999.0 999.0 999.0 1008.7 27.7 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 42 100.0 5.1 8.8 999.0 999.0 999.0 999.0 1008.7 27.7 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 48 90.0 4.6 8.8 999.0 999.0 999.0 999.0 1008.7 27.7 29.3 999.0 999.0 999.0 999.0
2014 11 22 3 54 80.0 4.6 8.2 999.0 999.0 999.0 999.0 1008.8 27.6 29.3 999.0 999.0 999.0 999.0
2014 11 22 4 0 110.0 4.1 7.2 999.0 999.0 999.0 999.0 1008.8 27.7 29.3 999.0 999.0 -0.5 999.0
2014 11 22 4 6 70.0 4.1 7.2 999.0 999.0 999.0 999.0 1008.9 27.6 29.3 999.0 999.0 999.0 999.0
2014 11 22 4 12 100.0 3.1 10.8 999.0 999.0 999.0 999.0 1008.9 27.7 29.3 999.0 999.0 999.0 999.0
2014 11 22 4 18 110.0 4.1 7.7 999.0 999.0 999.0 999.0 1008.9 27.6 29.3 999.0 999.0 999.0 999.0
2014 11 22 4 24 90.0 3.6 6.7 999.0 999.0 999.0 999.0 1008.9 27.6 29.3 999.0 999.0 999.0 999.0
2014 11 22 4 30 80.0 4.1 6.2 999.0 999.0 999.0 999.0 1009.0 27.6 29.3 999.0 999.0 999.0 999.0
2014 11 22 4 36 120.0 4.1 7.2 999.0 999.0 999.0 999.0 1009.0 27.5 29.3 999.0 999.0 999.0 999.0
2014 11 22 4 42 100.0 4.6 7.7 999.0 999.0 999.0 999.0 1009.1 27.5 29.3 999.0 999.0 999.0 999.0
2014 11 22 4 48 80.0 4.6 7.7 999.0 999.0 999.0 999.0 1009.0 27.6 29.2 999.0 999.0 999.0 999.0
2014 11 22 4 54 70.0 4.6 8.8 999.0 999.0 999.0 999.0 1009.1 27.6 29.2 999.0 999.0 999.0 999.0
2014 11 22 5 0 70.0 3.6 8.8 999.0 999.0 999.0 999.0 1009.1 27.6 29.2 999.0 999.0 0.3 999.0
2014 11 22 5 6 70.0 4.6 9.3 999.0 999.0 999.0 999.0 1009.3 27.7 29.2 999.0 999.0 999.0 999.0
2014 11 22 5 12 80.0 4.6 7.7 999.0 999.0 999.0 999.0 1009.3 27.6 29.2 999.0 999.0 999.0 999.0
2014 11 22 5 18 70.0 3.6 8.2 999.0 999.0 999.0 999.0 1009.3 27.6 29.2 999.0 999.0 999.0 999.0
2014 11 22 5 24 80.0 5.1 6.7 999.0 999.0 999.0 999.0 1009.4 27.5 29.2 999.0 999.0 999.0 999.0
2014 11 22 5 30 90.0 3.1 7.7 999.0 999.0 999.0 999.0 1009.4 27.6 29.2 999.0 999.0 999.0 999.0
2014 11 22 5 36 80.0 5.1 7.7 999.0 999.0 999.0 999.0 1009.5 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 5 42 80.0 4.6 7.7 999.0 999.0 999.0 999.0 1009.5 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 5 48 90.0 4.1 7.7 999.0 999.0 999.0 999.0 1009.7 27.4 29.1 999.0 999.0 999.0 999.0
2014 11 22 5 54 80.0 5.1 9.3 999.0 999.0 999.0 999.0 1009.7 27.4 29.1 999.0 999.0 999.0 999.0
2014 11 22 6 0 100.0 4.6 8.8 999.0 999.0 999.0 999.0 1009.8 27.4 29.1 999.0 999.0 1.2 999.0
2014 11 22 6 6 80.0 3.6 10.3 999.0 999.0 999.0 999.0 1009.9 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 6 12 60.0 4.1 7.7 999.0 999.0 999.0 999.0 1010.0 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 6 18 90.0 4.1 8.8 999.0 999.0 999.0 999.0 1010.0 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 6 24 70.0 5.7 7.7 999.0 999.0 999.0 999.0 1010.0 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 6 30 70.0 5.7 9.3 999.0 999.0 999.0 999.0 1010.1 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 6 36 60.0 6.2 9.3 999.0 999.0 999.0 999.0 1010.2 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 6 42 100.0 3.1 9.3 999.0 999.0 999.0 999.0 1010.2 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 6 48 70.0 3.6 8.8 999.0 999.0 999.0 999.0 1010.3 27.5 29.2 999.0 999.0 999.0 999.0
2014 11 22 6 54 60.0 4.1 8.8 999.0 999.0 999.0 999.0 1010.2 27.5 29.2 999.0 999.0 999.0 999.0
2014 11 22 7 0 70.0 5.7 8.8 999.0 999.0 999.0 999.0 1010.2 27.5 29.1 999.0 999.0 1.4 999.0
2014 11 22 7 6 70.0 4.1 7.7 999.0 999.0 999.0 999.0 1010.3 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 7 12 70.0 5.7 9.3 999.0 999.0 999.0 999.0 1010.4 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 7 18 60.0 4.6 7.7 999.0 999.0 999.0 999.0 1010.4 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 7 24 70.0 3.6 8.2 999.0 999.0 999.0 999.0 1010.4 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 7 36 60.0 5.1 8.8 999.0 999.0 999.0 999.0 1010.4 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 7 42 80.0 3.1 8.8 999.0 999.0 999.0 999.0 1010.5 27.5 29.1 999.0 999.0 999.0 999.0
2014 11 22 7 48 80.0 4.6 8.8 999.0 999.0 999.0 999.0 1010.6 27.5 29.0 999.0 999.0 999.0 999.0
2014 11 22 7 54 50.0 5.1 7.7 999.0 999.0 999.0 999.0 1010.6 27.5 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 0 80.0 3.6 7.2 999.0 999.0 999.0 999.0 1010.7 27.4 29.0 999.0 999.0 1.6 999.0
2014 11 22 8 6 70.0 3.6 6.2 999.0 999.0 999.0 999.0 1010.7 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 12 70.0 4.1 9.3 999.0 999.0 999.0 999.0 1010.6 27.5 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 18 70.0 4.1 8.8 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 24 90.0 5.1 8.2 999.0 999.0 999.0 999.0 1010.5 27.5 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 30 70.0 5.1 7.2 999.0 999.0 999.0 999.0 1010.6 27.5 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 36 50.0 4.1 8.8 999.0 999.0 999.0 999.0 1010.5 27.5 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 42 50.0 4.6 8.2 999.0 999.0 999.0 999.0 1010.5 27.5 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 48 60.0 4.1 9.3 999.0 999.0 999.0 999.0 1010.6 27.5 29.0 999.0 999.0 999.0 999.0
2014 11 22 8 54 60.0 4.6 7.7 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 0 60.0 3.1 8.8 999.0 999.0 999.0 999.0 1010.7 27.5 29.0 999.0 999.0 0.9 999.0
2014 11 22 9 6 70.0 5.7 9.8 999.0 999.0 999.0 999.0 1010.8 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 12 50.0 3.6 7.7 999.0 999.0 999.0 999.0 1010.8 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 18 60.0 3.1 7.7 999.0 999.0 999.0 999.0 1010.8 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 24 60.0 2.6 7.2 999.0 999.0 999.0 999.0 1010.7 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 30 50.0 3.6 6.2 999.0 999.0 999.0 999.0 1010.7 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 36 30.0 3.1 6.7 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 42 40.0 4.1 7.7 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 48 40.0 4.1 7.7 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 9 54 40.0 3.6 7.2 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 0 70.0 3.1 8.2 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 0.4 999.0
2014 11 22 10 6 70.0 3.6 6.7 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 12 50.0 4.1 7.2 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 18 60.0 4.1 7.7 999.0 999.0 999.0 999.0 1010.6 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 24 40.0 4.1 7.7 999.0 999.0 999.0 999.0 1010.5 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 30 50.0 4.1 6.7 999.0 999.0 999.0 999.0 1010.4 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 36 50.0 4.6 7.2 999.0 999.0 999.0 999.0 1010.4 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 42 20.0 2.6 7.7 999.0 999.0 999.0 999.0 1010.2 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 48 60.0 2.6 5.7 999.0 999.0 999.0 999.0 1010.1 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 10 54 20.0 2.6 5.1 999.0 999.0 999.0 999.0 1010.0 27.4 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 0 40.0 4.1 5.7 999.0 999.0 999.0 999.0 1010.0 27.3 29.0 999.0 999.0 -0.7 999.0
2014 11 22 11 6 80.0 2.6 5.7 999.0 999.0 999.0 999.0 1010.0 27.3 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 12 60.0 2.1 5.1 999.0 999.0 999.0 999.0 1009.9 27.3 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 18 80.0 3.1 7.2 999.0 999.0 999.0 999.0 1009.7 27.3 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 24 250.0 1.0 5.7 999.0 999.0 999.0 999.0 1009.7 27.3 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 30 30.0 1.5 3.6 999.0 999.0 999.0 999.0 1009.6 27.3 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 36 60.0 4.1 6.2 999.0 999.0 999.0 999.0 1009.5 27.3 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 42 70.0 2.1 6.2 999.0 999.0 999.0 999.0 1009.5 27.2 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 48 20.0 1.0 3.6 999.0 999.0 999.0 999.0 1009.5 27.2 29.0 999.0 999.0 999.0 999.0
2014 11 22 11 54 80.0 1.0 2.6 999.0 999.0 999.0 999.0 1009.4 27.2 29.0 999.0 999.0 999.0 999.0
2014 11 22 12 0 70.0 2.6 5.1 999.0 999.0 999.0 999.0 1009.4 27.3 29.0 999.0 999.0 -1.3 999.0
2014 11 22 12 6 40.0 4.1 6.7 999.0 999.0 999.0 999.0 1009.3 27.3 28.9 999.0 999.0 999.0 999.0
2014 11 22 12 12 100.0 2.1 5.7 999.0 999.0 999.0 999.0 1009.3 27.3 28.9 999.0 999.0 999.0 999.0
2014 11 22 12 18 180.0 1.0 2.1 999.0 999.0 999.0 999.0 1009.2 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 12 24 170.0 1.0 3.1 999.0 999.0 999.0 999.0 1009.1 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 12 30 190.0 3.1 5.7 999.0 999.0 999.0 999.0 1009.1 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 12 36 999.0 0.0 3.1 999.0 999.0 999.0 999.0 1009.1 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 12 42 180.0 2.1 3.6 999.0 999.0 999.0 999.0 1009.1 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 12 48 240.0 0.5 2.6 999.0 999.0 999.0 999.0 1009.1 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 12 54 40.0 0.5 2.1 999.0 999.0 999.0 999.0 1009.1 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 0 999.0 0.0 2.6 999.0 999.0 999.0 999.0 1009.0 27.1 28.9 999.0 999.0 -1.6 999.0
2014 11 22 13 6 30.0 1.0 1.5 999.0 999.0 999.0 999.0 1009.0 27.2 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 12 180.0 2.1 3.6 999.0 999.0 999.0 999.0 1008.9 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 18 110.0 1.0 3.1 999.0 999.0 999.0 999.0 1008.8 27.0 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 24 80.0 2.1 3.1 999.0 999.0 999.0 999.0 1008.8 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 30 80.0 0.5 4.1 999.0 999.0 999.0 999.0 1008.8 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 36 80.0 2.1 4.1 999.0 999.0 999.0 999.0 1008.8 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 42 50.0 2.6 4.1 999.0 999.0 999.0 999.0 1008.8 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 48 40.0 0.5 3.1 999.0 999.0 999.0 999.0 1008.7 27.1 28.9 999.0 999.0 999.0 999.0
2014 11 22 13 54 60.0 2.1 4.1 999.0 999.0 999.0 999.0 1008.7 27.0 28.9 999.0 999.0 999.0 999.0
2014 11 22 14 0 40.0 2.6 4.1 999.0 999.0 999.0 999.0 1008.7 26.9 28.9 999.0 999.0 -1.3 999.0
