Date_Time,LEVEL,barodata,stage
2013-10-16 07:30:00,101.219,99.83779999999999,3.5999999999999996
2013-10-16 07:45:00,101.248,99.8428,3.8000000000000007
2013-10-16 08:00:00,101.264,99.84779999999999,3.9000000000000004
2013-10-16 08:15:00,101.251,99.8578,3.6999999999999993
2013-10-16 08:30:00,101.285,99.86780000000002,3.9000000000000004
2013-10-16 08:45:00,101.281,99.8778,3.8000000000000007
2013-10-16 09:00:00,101.263,99.88446666666667,3.5999999999999996
2013-10-16 09:15:00,101.251,99.8778,3.5
2013-10-16 09:30:00,101.276,99.88113333333334,3.6999999999999993
2013-10-16 09:45:00,101.261,99.8878,3.5
2013-10-16 10:00:00,101.273,99.87446666666668,3.8000000000000007
2013-10-16 10:15:00,101.23,99.86280000000001,3.4000000000000004
2013-10-16 10:30:00,101.201,99.84113333333333,3.4000000000000004
2013-10-16 10:45:00,101.203,99.83279999999999,3.5
2013-10-16 11:00:00,101.168,99.82113333333332,3.1999999999999993
2013-10-16 11:15:00,101.176,99.8178,3.3000000000000007
2013-10-16 11:30:00,101.163,99.81113333333333,3.3000000000000007
2013-10-16 11:45:00,101.156,99.80279999999999,3.3000000000000007
2013-10-16 12:00:00,101.129,99.78779999999999,3.1999999999999993
2013-10-16 12:15:00,101.117,99.77279999999999,3.1999999999999993
2013-10-16 12:30:00,101.084,99.76446666666666,3.0
2013-10-16 12:45:00,101.075,99.7428,3.0999999999999996
2013-10-16 13:00:00,101.053,99.73446666666666,2.9000000000000004
2013-10-16 13:15:00,101.04,99.72279999999999,2.9000000000000004
2013-10-16 13:30:00,101.025,99.70779999999999,2.9000000000000004
2013-10-16 13:45:00,101.012,99.6878,3.0
2013-10-16 14:00:00,100.983,99.67446666666667,2.8000000000000007
2013-10-16 14:15:00,100.976,99.6628,2.9000000000000004
2013-10-16 14:30:00,100.952,99.65113333333332,2.8000000000000007
2013-10-16 14:45:00,100.933,99.6378,2.6999999999999993
2013-10-16 15:00:00,100.922,99.63446666666667,2.5999999999999996
2013-10-16 15:15:00,100.928,99.6228,2.8000000000000007
2013-10-16 15:30:00,100.919,99.61446666666666,2.8000000000000007
2013-10-16 15:45:00,100.894,99.60279999999999,2.6999999999999993
2013-10-16 16:00:00,100.893,99.59113333333333,2.8000000000000007
2013-10-16 16:15:00,100.871,99.58279999999999,2.5999999999999996
2013-10-16 16:30:00,100.869,99.59113333333333,2.5
2013-10-16 16:45:00,100.876,99.59779999999999,2.5
2013-10-16 17:00:00,100.886,99.61113333333333,2.5
2013-10-16 17:15:00,100.896,99.6228,2.5
2013-10-16 17:30:00,100.922,99.64113333333333,2.5999999999999996
2013-10-16 17:45:00,100.932,99.6628,2.4000000000000004
2013-10-16 18:00:00,100.96,99.6878,2.5
2013-10-16 18:15:00,100.987,99.70779999999999,2.5
2013-10-16 18:30:00,101.01,99.72779999999997,2.5999999999999996
2013-10-16 18:45:00,100.996,99.72779999999999,2.4000000000000004
2013-10-16 19:00:00,101.007,99.7378,2.4000000000000004
2013-10-16 19:15:00,101.021,99.7428,2.5
2013-10-16 19:30:00,101.026,99.76113333333333,2.4000000000000004
2013-10-16 19:45:00,101.04,99.77779999999998,2.4000000000000004
2013-10-16 20:00:00,101.048,99.79446666666666,2.3000000000000007
2013-10-16 20:15:00,101.071,99.81280000000001,2.3000000000000007
2013-10-16 20:30:00,101.096,99.83113333333333,2.4000000000000004
2013-10-16 20:45:00,101.101,99.84779999999999,2.3000000000000007
2013-10-16 21:00:00,101.109,99.86113333333333,2.1999999999999993
2013-10-16 21:15:00,101.133,99.8728,2.3000000000000007
2013-10-16 21:30:00,101.133,99.88446666666667,2.1999999999999993
2013-10-16 21:45:00,101.146,99.89779999999999,2.1999999999999993
2013-10-16 22:00:00,101.151,99.90113333333332,2.1999999999999993
2013-10-16 22:15:00,101.145,99.90279999999998,2.1999999999999993
2013-10-16 22:30:00,101.159,99.89113333333333,2.4000000000000004
2013-10-16 22:45:00,101.134,99.8878,2.1999999999999993
2013-10-16 23:00:00,101.124,99.87446666666668,2.1999999999999993
2013-10-16 23:15:00,101.11,99.86280000000001,2.1999999999999993
2013-10-16 23:30:00,101.099,99.85113333333332,2.1999999999999993
2013-10-16 23:45:00,101.087,99.83779999999999,2.1999999999999993
2013-10-17 00:00:00,101.074,99.83446666666666,2.0999999999999996
2013-10-17 00:15:00,101.067,99.81280000000001,2.3000000000000007
2013-10-17 00:30:00,101.048,99.78779999999999,2.3000000000000007
2013-10-17 00:45:00,101.016,99.77279999999999,2.1999999999999993
2013-10-17 01:00:00,101.0,99.75113333333333,2.1999999999999993
2013-10-17 01:15:00,100.976,99.73279999999998,2.1999999999999993
2013-10-17 01:30:00,100.98,99.71779999999998,2.4000000000000004
2013-10-17 01:45:00,100.949,99.70779999999999,2.1999999999999993
2013-10-17 02:00:00,100.94,99.6978,2.1999999999999993
2013-10-17 02:15:00,100.925,99.67779999999999,2.1999999999999993
2013-10-17 02:30:00,100.906,99.66446666666666,2.1999999999999993
2013-10-17 02:45:00,100.911,99.6578,2.3000000000000007
2013-10-17 03:00:00,100.917,99.65113333333332,2.4000000000000004
2013-10-17 03:15:00,100.896,99.6428,2.3000000000000007
2013-10-17 03:30:00,100.903,99.6378,2.4000000000000004
2013-10-17 03:45:00,100.874,99.63279999999999,2.1999999999999993
2013-10-17 04:00:00,100.888,99.6378,2.1999999999999993
2013-10-17 04:15:00,100.88,99.6378,2.1999999999999993
2013-10-17 04:30:00,100.876,99.6378,2.0999999999999996
2013-10-17 04:45:00,100.883,99.6428,2.0999999999999996
2013-10-17 05:00:00,100.892,99.65446666666665,2.0999999999999996
2013-10-17 05:15:00,100.886,99.6628,2.0
2013-10-17 05:30:00,100.906,99.66780000000001,2.0999999999999996
2013-10-17 05:45:00,100.902,99.6878,1.9000000000000004
2013-10-17 06:00:00,100.929,99.70446666666666,2.0
2013-10-17 06:15:00,100.934,99.70779999999999,2.0
2013-10-17 06:30:00,100.957,99.72113333333331,2.0999999999999996
2013-10-17 06:45:00,100.968,99.7428,2.0
2013-10-17 07:00:00,100.986,99.76446666666666,2.0
2013-10-17 07:15:00,101.011,99.80279999999999,1.8000000000000007
2013-10-17 07:30:00,101.051,99.82446666666667,2.0
2013-10-17 07:45:00,101.058,99.83279999999999,2.0
2013-10-17 08:00:00,101.059,99.84779999999999,1.8000000000000007
2013-10-17 08:15:00,101.072,99.84779999999999,2.0
2013-10-17 08:30:00,101.079,99.84446666666666,2.0999999999999996
2013-10-17 08:45:00,101.063,99.8428,1.9000000000000004
2013-10-17 09:00:00,101.063,99.83113333333333,2.0999999999999996
2013-10-17 09:15:00,101.07,99.8228,2.1999999999999993
2013-10-17 09:30:00,101.058,99.82446666666667,2.0999999999999996
2013-10-17 09:45:00,101.043,99.8078,2.0999999999999996
2013-10-17 10:00:00,101.044,99.8078,2.0999999999999996
2013-10-17 10:15:00,101.032,99.7978,2.0999999999999996
2013-10-17 10:30:00,101.012,99.79446666666666,1.9000000000000004
2013-10-17 10:45:00,100.99,99.77779999999998,1.9000000000000004
2013-10-17 11:00:00,100.991,99.77113333333332,1.9000000000000004
2013-10-17 11:15:00,100.968,99.7628,1.8000000000000007
2013-10-17 11:30:00,100.967,99.76780000000001,1.6999999999999993
2013-10-17 11:45:00,100.951,99.7528,1.6999999999999993
2013-10-17 12:00:00,100.933,99.74113333333334,1.5999999999999996
2013-10-17 12:15:00,100.941,99.73279999999998,1.8000000000000007
2013-10-17 12:30:00,100.911,99.70779999999999,1.8000000000000007
2013-10-17 12:45:00,100.903,99.6928,1.8000000000000007
2013-10-17 13:00:00,100.885,99.68446666666667,1.6999999999999993
2013-10-17 13:15:00,100.876,99.67779999999999,1.6999999999999993
2013-10-17 13:30:00,100.861,99.6578,1.8000000000000007
2013-10-17 13:45:00,100.839,99.63279999999999,1.8000000000000007
2013-10-17 14:00:00,100.809,99.60113333333332,1.8000000000000007
2013-10-17 14:15:00,100.8,99.6078,1.6999999999999993
2013-10-17 14:30:00,100.803,99.62113333333332,1.5
2013-10-17 14:45:00,100.807,99.61280000000001,1.6999999999999993
2013-10-17 15:00:00,100.797,99.60446666666665,1.6999999999999993
2013-10-17 15:15:00,100.792,99.59779999999999,1.6999999999999993
2013-10-17 15:30:00,100.779,99.59779999999999,1.5
2013-10-17 15:45:00,100.777,99.5928,1.5999999999999996
2013-10-17 16:00:00,100.777,99.58779999999999,1.5999999999999996
2013-10-17 16:15:00,100.772,99.58279999999999,1.5999999999999996
2013-10-17 16:30:00,100.773,99.59113333333333,1.5
2013-10-17 16:45:00,100.783,99.60279999999999,1.5
2013-10-17 17:00:00,100.781,99.61446666666666,1.4000000000000004
2013-10-17 17:15:00,100.809,99.6278,1.5
2013-10-17 17:30:00,100.819,99.64113333333333,1.5
2013-10-17 17:45:00,100.828,99.64779999999999,1.5
2013-10-17 18:00:00,100.824,99.66113333333332,1.4000000000000004
2013-10-17 18:15:00,100.845,99.6728,1.4000000000000004
2013-10-17 18:30:00,100.86,99.68113333333334,1.5
2013-10-17 18:45:00,100.88,99.6978,1.5999999999999996
2013-10-17 19:00:00,100.885,99.70446666666666,1.5
2013-10-17 19:15:00,100.903,99.72779999999999,1.5
2013-10-17 19:30:00,100.921,99.7478,1.5
2013-10-17 19:45:00,100.959,99.77779999999998,1.5
2013-10-17 20:00:00,100.965,99.79446666666666,1.4000000000000004
2013-10-17 20:15:00,100.995,99.8228,1.4000000000000004
2013-10-17 20:30:00,101.02,99.84113333333332,1.5
2013-10-17 20:45:00,101.032,99.86280000000001,1.4000000000000004
2013-10-17 21:00:00,101.052,99.86113333333333,1.5999999999999996
2013-10-17 21:15:00,101.05,99.8728,1.5
2013-10-17 21:30:00,101.064,99.87446666666668,1.5999999999999996
2013-10-17 21:45:00,101.064,99.8878,1.5
2013-10-17 22:00:00,101.082,99.89779999999999,1.5999999999999996
2013-10-17 22:15:00,101.068,99.88279999999999,1.5999999999999996
2013-10-17 22:30:00,101.086,99.88446666666667,1.6999999999999993
2013-10-17 22:45:00,101.073,99.8928,1.5
2013-10-17 23:00:00,101.071,99.88446666666667,1.5999999999999996
2013-10-17 23:15:00,101.062,99.8878,1.5
2013-10-17 23:30:00,101.054,99.87446666666668,1.5
2013-10-17 23:45:00,101.035,99.86280000000001,1.4000000000000004
2013-10-18 00:00:00,101.02,99.84779999999999,1.4000000000000004
2013-10-18 00:15:00,101.019,99.8428,1.5
2013-10-18 00:30:00,100.995,99.81779999999999,1.5
2013-10-18 00:45:00,100.966,99.7928,1.5
2013-10-18 01:00:00,100.951,99.78113333333333,1.4000000000000004
2013-10-18 01:15:00,100.972,99.78779999999999,1.5999999999999996
2013-10-18 01:30:00,100.951,99.76446666666666,1.5999999999999996
2013-10-18 01:45:00,100.911,99.7378,1.5
2013-10-18 02:00:00,100.912,99.72446666666667,1.5999999999999996
2013-10-18 02:15:00,100.885,99.7128,1.4000000000000004
2013-10-18 02:30:00,100.877,99.70113333333333,1.5
2013-10-18 02:45:00,100.876,99.6978,1.5
2013-10-18 03:00:00,100.891,99.6978,1.6999999999999993
2013-10-18 03:15:00,100.883,99.6928,1.5999999999999996
2013-10-18 03:30:00,100.894,99.6978,1.6999999999999993
2013-10-18 03:45:00,100.91,99.7178,1.6999999999999993
2013-10-18 04:00:00,100.903,99.71780000000001,1.5999999999999996
2013-10-18 04:15:00,100.89,99.70779999999999,1.5999999999999996
2013-10-18 04:30:00,100.893,99.70779999999999,1.5999999999999996
2013-10-18 04:45:00,100.898,99.70779999999999,1.5999999999999996
2013-10-18 05:00:00,100.903,99.70779999999999,1.6999999999999993
2013-10-18 05:15:00,100.915,99.72279999999999,1.6999999999999993
2013-10-18 05:30:00,100.925,99.72779999999997,1.6999999999999993
2013-10-18 05:45:00,100.918,99.72779999999999,1.5999999999999996
2013-10-18 06:00:00,100.928,99.7478,1.5
2013-10-18 06:15:00,100.953,99.7678,1.5999999999999996
2013-10-18 06:30:00,100.956,99.77446666666667,1.5
2013-10-18 06:45:00,100.975,99.78779999999999,1.5999999999999996
2013-10-18 07:00:00,101.001,99.81446666666666,1.5999999999999996
2013-10-18 07:15:00,101.032,99.83279999999999,1.6999999999999993
2013-10-18 07:30:00,101.032,99.83779999999999,1.6999999999999993
2013-10-18 07:45:00,101.036,99.83779999999999,1.6999999999999993
2013-10-18 08:00:00,101.06,99.8578,1.8000000000000007
2013-10-18 08:15:00,101.052,99.86280000000001,1.5999999999999996
2013-10-18 08:30:00,101.054,99.86113333333333,1.6999999999999993
2013-10-18 08:45:00,101.04,99.86280000000001,1.5
2013-10-18 09:00:00,101.033,99.8578,1.5
2013-10-18 09:15:00,101.036,99.86280000000001,1.5
2013-10-18 09:30:00,101.026,99.85446666666665,1.4000000000000004
2013-10-18 09:45:00,101.024,99.8578,1.4000000000000004
2013-10-18 10:00:00,101.012,99.84446666666666,1.4000000000000004
2013-10-18 10:15:00,101.019,99.84779999999999,1.4000000000000004
2013-10-18 10:30:00,100.999,99.83446666666666,1.4000000000000004
2013-10-18 10:45:00,101.007,99.8428,1.4000000000000004
2013-10-18 11:00:00,101.005,99.84446666666666,1.3000000000000007
2013-10-18 11:15:00,101.001,99.8278,1.5
2013-10-18 11:30:00,100.987,99.82446666666667,1.4000000000000004
2013-10-18 11:45:00,100.975,99.8078,1.4000000000000004
2013-10-18 12:00:00,100.965,99.78446666666666,1.5
2013-10-18 12:15:00,100.932,99.7678,1.4000000000000004
2013-10-18 12:30:00,100.925,99.77113333333332,1.3000000000000007
2013-10-18 12:45:00,100.903,99.73279999999998,1.4000000000000004
2013-10-18 13:00:00,100.886,99.71446666666665,1.4000000000000004
2013-10-18 13:15:00,100.863,99.6978,1.4000000000000004
2013-10-18 13:30:00,100.835,99.67446666666667,1.3000000000000007
2013-10-18 13:45:00,100.826,99.65279999999998,1.5
2013-10-18 14:00:00,100.806,99.6378,1.4000000000000004
2013-10-18 14:15:00,100.771,99.6078,1.4000000000000004
2013-10-18 14:30:00,100.786,99.62446666666668,1.3000000000000007
2013-10-18 14:45:00,100.758,99.6078,1.1999999999999993
2013-10-18 15:00:00,100.756,99.59446666666666,1.3000000000000007
2013-10-18 15:15:00,100.745,99.5778,1.4000000000000004
2013-10-18 15:30:00,100.717,99.57779999999998,1.0999999999999996
2013-10-18 15:45:00,100.726,99.5728,1.3000000000000007
2013-10-18 16:00:00,100.724,99.56446666666666,1.3000000000000007
2013-10-18 16:15:00,100.736,99.5728,1.4000000000000004
2013-10-18 16:30:00,100.74,99.57446666666667,1.4000000000000004
2013-10-18 16:45:00,100.738,99.58279999999999,1.3000000000000007
2013-10-18 17:00:00,100.758,99.59446666666666,1.4000000000000004
2013-10-18 17:15:00,100.767,99.60279999999999,1.4000000000000004
2013-10-18 17:30:00,100.77,99.62113333333335,1.1999999999999993
2013-10-18 17:45:00,100.797,99.6378,1.3000000000000007
2013-10-18 18:00:00,100.816,99.64113333333333,1.5
2013-10-18 18:15:00,100.801,99.65279999999998,1.1999999999999993
2013-10-18 18:30:00,100.837,99.68446666666667,1.1999999999999993
2013-10-18 18:45:00,100.857,99.68279999999999,1.5
2013-10-18 19:00:00,100.857,99.70113333333333,1.3000000000000007
2013-10-18 19:15:00,100.891,99.7178,1.5
2013-10-18 19:30:00,100.9,99.72779999999997,1.4000000000000004
2013-10-18 19:45:00,100.898,99.72779999999999,1.4000000000000004
2013-10-18 20:00:00,100.907,99.75446666666666,1.1999999999999993
2013-10-18 20:15:00,100.955,99.7678,1.5999999999999996
2013-10-18 20:30:00,100.955,99.78113333333333,1.5
2013-10-18 20:45:00,100.97,99.78779999999999,1.5999999999999996
2013-10-18 21:00:00,100.96,99.79113333333333,1.4000000000000004
2013-10-18 21:15:00,100.969,99.8078,1.3000000000000007
2013-10-18 21:30:00,100.984,99.82446666666667,1.3000000000000007
2013-10-18 21:45:00,100.999,99.8228,1.5
2013-10-18 22:00:00,101.003,99.82446666666667,1.5
2013-10-18 22:15:00,100.993,99.84779999999999,1.1999999999999993
2013-10-18 22:30:00,100.998,99.83113333333333,1.4000000000000004
2013-10-18 22:45:00,100.991,99.8178,1.5
2013-10-18 23:00:00,100.98,99.81113333333333,1.4000000000000004
2013-10-18 23:15:00,100.985,99.7928,1.6999999999999993
2013-10-18 23:30:00,100.957,99.78446666666666,1.5
2013-10-18 23:45:00,100.954,99.77279999999999,1.5
2013-10-19 00:00:00,100.932,99.77446666666667,1.3000000000000007
2013-10-19 00:15:00,100.941,99.7828,1.3000000000000007
2013-10-19 00:30:00,100.944,99.78113333333333,1.4000000000000004
2013-10-19 00:45:00,100.927,99.7528,1.5
2013-10-19 01:00:00,100.884,99.72779999999997,1.3000000000000007
2013-10-19 01:15:00,100.871,99.70779999999999,1.4000000000000004
2013-10-19 01:30:00,100.851,99.6878,1.4000000000000004
2013-10-19 01:45:00,100.839,99.6878,1.1999999999999993
2013-10-19 02:00:00,100.828,99.67779999999998,1.1999999999999993
2013-10-19 02:15:00,100.821,99.6628,1.3000000000000007
2013-10-19 02:30:00,100.825,99.66113333333332,1.4000000000000004
2013-10-19 02:45:00,100.814,99.65279999999998,1.3000000000000007
2013-10-19 03:00:00,100.807,99.6378,1.4000000000000004
2013-10-19 03:15:00,100.809,99.6428,1.4000000000000004
2013-10-19 03:30:00,100.801,99.6378,1.4000000000000004
2013-10-19 03:45:00,100.808,99.6428,1.4000000000000004
2013-10-19 04:00:00,100.846,99.66113333333332,1.5999999999999996
2013-10-19 04:15:00,100.835,99.67779999999999,1.3000000000000007
2013-10-19 04:30:00,100.861,99.6878,1.5
2013-10-19 04:45:00,100.855,99.6978,1.3000000000000007
2013-10-19 05:00:00,100.879,99.70113333333333,1.5
2013-10-19 05:15:00,100.884,99.7028,1.5
2013-10-19 05:30:00,100.896,99.71780000000001,1.5
2013-10-19 05:45:00,100.913,99.7378,1.5
2013-10-19 06:00:00,100.937,99.75446666666666,1.5999999999999996
2013-10-19 06:15:00,100.933,99.77279999999999,1.3000000000000007
2013-10-19 06:30:00,100.949,99.7978,1.1999999999999993
2013-10-19 06:45:00,100.965,99.8078,1.3000000000000007
2013-10-19 07:00:00,100.953,99.8278,1.0
2013-10-19 07:15:00,100.99,99.8228,1.4000000000000004
2013-10-19 07:30:00,100.972,99.83446666666666,1.0999999999999996
2013-10-19 07:45:00,101.021,99.84779999999999,1.5
2013-10-19 08:00:00,101.022,99.86113333333333,1.3000000000000007
2013-10-19 08:15:00,101.034,99.8678,1.4000000000000004
2013-10-19 08:30:00,101.049,99.87113333333332,1.5
2013-10-19 08:45:00,101.061,99.8728,1.5999999999999996
2013-10-19 09:00:00,101.055,99.86780000000002,1.5999999999999996
2013-10-19 09:15:00,101.035,99.85279999999999,1.5999999999999996
2013-10-19 09:30:00,101.078,99.86780000000002,1.8000000000000007
2013-10-19 09:45:00,101.048,99.86280000000001,1.5999999999999996
2013-10-19 10:00:00,101.095,99.8878,1.8000000000000007
2013-10-19 10:15:00,101.094,99.88279999999999,1.8000000000000007
2013-10-19 10:30:00,101.12,99.86780000000002,2.3000000000000007
2013-10-19 10:45:00,101.113,99.8678,2.1999999999999993
2013-10-19 11:00:00,101.173,99.8878,2.5999999999999996
2013-10-19 11:15:00,101.155,99.86280000000001,2.6999999999999993
2013-10-19 11:30:00,101.151,99.84113333333333,2.9000000000000004
2013-10-19 11:45:00,101.126,99.8178,2.8000000000000007
2013-10-19 12:00:00,101.168,99.8078,3.4000000000000004
2013-10-19 12:15:00,101.222,99.8078,3.9000000000000004
2013-10-19 12:30:00,101.267,99.78113333333333,4.6
2013-10-19 12:45:00,101.325,99.7528,5.5
2013-10-19 13:00:00,101.337,99.71446666666665,6.0
2013-10-19 13:15:00,101.883,99.6878,11.899999999999999
2013-10-19 13:30:00,101.865,99.66113333333331,12.0
2013-10-19 13:45:00,101.7,99.6728,10.2
2013-10-19 14:00:00,101.559,99.6578,8.899999999999999
2013-10-19 14:15:00,101.501,99.6378,8.5
2013-10-19 14:30:00,101.383,99.63113333333334,7.399999999999999
2013-10-19 14:45:00,101.368,99.6428,7.100000000000001
2013-10-19 15:00:00,101.376,99.65446666666665,7.0
2013-10-19 15:15:00,101.32,99.65279999999998,6.5
2013-10-19 15:30:00,101.302,99.6378,6.5
2013-10-19 15:45:00,101.205,99.6228,5.600000000000001
2013-10-19 16:00:00,101.229,99.62446666666668,5.899999999999999
2013-10-19 16:15:00,101.236,99.6378,5.800000000000001
2013-10-19 16:30:00,101.267,99.6578,5.899999999999999
2013-10-19 16:45:00,101.257,99.6678,5.699999999999999
2013-10-19 17:00:00,101.23,99.67113333333332,5.4
2013-10-19 17:15:00,101.243,99.6878,5.4
2013-10-19 17:30:00,101.249,99.68446666666667,5.4
2013-10-19 17:45:00,101.244,99.6978,5.300000000000001
2013-10-19 18:00:00,101.254,99.71780000000001,5.199999999999999
2013-10-19 18:15:00,101.248,99.72279999999999,5.0
2013-10-19 18:30:00,101.253,99.71780000000001,5.1
2013-10-19 18:45:00,101.206,99.70779999999999,4.800000000000001
2013-10-19 19:00:00,101.258,99.70779999999999,5.300000000000001
2013-10-19 19:15:00,101.218,99.72279999999999,4.699999999999999
2013-10-19 19:30:00,101.253,99.7578,4.699999999999999
2013-10-19 19:45:00,101.252,99.78279999999998,4.5
2013-10-19 20:00:00,101.295,99.80113333333333,4.699999999999999
2013-10-19 20:15:00,101.272,99.81280000000001,4.4
2013-10-19 20:30:00,101.297,99.83113333333333,4.4
2013-10-19 20:45:00,101.314,99.84446666666666,4.5
2013-10-19 21:00:00,101.342,99.8578,4.6
2013-10-19 21:15:00,101.324,99.8678,4.300000000000001
2013-10-19 21:30:00,101.312,99.87113333333332,4.199999999999999
2013-10-19 21:45:00,101.344,99.8728,4.5
2013-10-19 22:00:00,101.353,99.87446666666668,4.6
2013-10-19 22:15:00,101.324,99.8578,4.4
2013-10-19 22:30:00,101.298,99.8428,4.300000000000001
2013-10-19 22:45:00,101.299,99.83779999999999,4.4
2013-10-19 23:00:00,101.269,99.8228,4.199999999999999
2013-10-19 23:15:00,101.26,99.8078,4.300000000000001
2013-10-19 23:30:00,101.234,99.8078,4.0
2013-10-19 23:45:00,101.278,99.8228,4.300000000000001
2013-10-20 00:00:00,101.302,99.80113333333333,4.800000000000001
2013-10-20 00:15:00,101.246,99.77279999999999,4.5
2013-10-20 00:30:00,101.288,99.76113333333333,5.1
2013-10-20 00:45:00,101.378,99.72779999999999,6.300000000000001
2013-10-20 01:00:00,101.769,99.70113333333333,10.600000000000001
2013-10-20 01:15:00,101.671,99.6928,9.7
2013-10-20 01:30:00,101.671,99.67446666666667,9.899999999999999
2013-10-20 01:45:00,101.557,99.6678,8.8
2013-10-20 02:00:00,101.44,99.62446666666668,8.0
2013-10-20 02:15:00,101.421,99.6228,7.800000000000001
2013-10-20 02:30:00,101.243,99.61113333333333,6.100000000000001
2013-10-20 02:45:00,101.241,99.58779999999999,6.399999999999999
2013-10-20 03:00:00,101.19,99.5678,6.0
2013-10-20 03:15:00,101.297,99.5678,7.100000000000001
2013-10-20 03:30:00,101.194,99.56113333333333,6.100000000000001
2013-10-20 03:45:00,101.191,99.56280000000001,6.100000000000001
2013-10-20 04:00:00,101.163,99.56446666666666,5.800000000000001
2013-10-20 04:15:00,101.23,99.5678,6.399999999999999
2013-10-20 04:30:00,101.179,99.5678,5.899999999999999
2013-10-20 04:45:00,101.21,99.5728,6.199999999999999
2013-10-20 05:00:00,101.261,99.57113333333332,6.699999999999999
2013-10-20 05:15:00,101.193,99.58779999999999,5.899999999999999
2013-10-20 05:30:00,101.203,99.59113333333333,5.899999999999999
2013-10-20 05:45:00,101.223,99.61280000000001,5.899999999999999
2013-10-20 06:00:00,101.22,99.6078,5.899999999999999
2013-10-20 06:15:00,101.195,99.6378,5.4
2013-10-20 06:30:00,101.196,99.64446666666666,5.300000000000001
2013-10-20 06:45:00,101.23,99.6578,5.5
2013-10-20 07:00:00,101.229,99.69113333333334,5.199999999999999
2013-10-20 07:15:00,101.271,99.7028,5.5
2013-10-20 07:30:00,101.307,99.72446666666667,5.600000000000001
2013-10-20 07:45:00,101.301,99.7378,5.4
2013-10-20 08:00:00,101.264,99.7378,5.1
2013-10-20 08:15:00,101.326,99.7528,5.5
2013-10-20 08:30:00,101.289,99.7478,5.199999999999999
2013-10-20 08:45:00,101.273,99.7528,5.0
2013-10-20 09:00:00,101.299,99.7578,5.199999999999999
2013-10-20 09:15:00,101.274,99.7678,4.9
2013-10-20 09:30:00,101.301,99.7778,5.0
2013-10-20 09:45:00,101.304,99.78279999999998,5.0
2013-10-20 10:00:00,101.272,99.76780000000001,4.800000000000001
2013-10-20 10:15:00,101.272,99.7578,4.9
2013-10-20 10:30:00,101.268,99.7578,4.9
2013-10-20 10:45:00,101.279,99.7528,5.1
2013-10-20 11:00:00,101.238,99.73113333333333,4.9
2013-10-20 11:15:00,101.214,99.7128,4.800000000000001
2013-10-20 11:30:00,101.19,99.70113333333333,4.699999999999999
2013-10-20 11:45:00,101.162,99.68279999999999,4.6
2013-10-20 12:00:00,101.17,99.67446666666667,4.699999999999999
2013-10-20 12:15:00,101.169,99.6678,4.800000000000001
2013-10-20 12:30:00,101.116,99.64446666666666,4.5
2013-10-20 12:45:00,101.095,99.6428,4.300000000000001
2013-10-20 13:00:00,101.107,99.63113333333334,4.5
2013-10-20 13:15:00,101.109,99.6428,4.4
2013-10-20 13:30:00,101.111,99.62779999999998,4.6
2013-10-20 13:45:00,101.096,99.6228,4.5
2013-10-20 14:00:00,101.071,99.59779999999999,4.5
2013-10-20 14:15:00,101.036,99.58279999999999,4.300000000000001
2013-10-20 14:30:00,101.044,99.5678,4.5
2013-10-20 14:45:00,101.007,99.56280000000001,4.199999999999999
2013-10-20 15:00:00,101.003,99.56446666666666,4.199999999999999
2013-10-20 15:15:00,100.996,99.56280000000001,4.1
2013-10-20 15:30:00,100.986,99.54446666666666,4.199999999999999
2013-10-20 15:45:00,100.974,99.52779999999998,4.199999999999999
2013-10-20 16:00:00,100.962,99.53446666666666,4.1
2013-10-20 16:15:00,100.954,99.5478,3.8000000000000007
2013-10-20 16:30:00,100.957,99.55113333333333,3.8000000000000007
2013-10-20 16:45:00,100.942,99.5478,3.6999999999999993
2013-10-20 17:00:00,100.97,99.55446666666666,3.9000000000000004
2013-10-20 17:15:00,100.94,99.55279999999999,3.5999999999999996
2013-10-20 17:30:00,100.969,99.58446666666666,3.5999999999999996
2013-10-20 17:45:00,101.0,99.59779999999999,3.8000000000000007
2013-10-20 18:00:00,100.993,99.61113333333333,3.5999999999999996
2013-10-20 18:15:00,101.005,99.6378,3.4000000000000004
2013-10-20 18:30:00,101.052,99.64446666666666,3.8000000000000007
2013-10-20 18:45:00,101.046,99.6628,3.5999999999999996
2013-10-20 19:00:00,101.056,99.6878,3.4000000000000004
2013-10-20 19:15:00,101.097,99.7028,3.6999999999999993
2013-10-20 19:30:00,101.059,99.71113333333332,3.1999999999999993
2013-10-20 19:45:00,101.056,99.7128,3.1999999999999993
2013-10-20 20:00:00,101.079,99.72446666666667,3.3000000000000007
2013-10-20 20:15:00,101.096,99.73279999999998,3.4000000000000004
2013-10-20 20:30:00,101.098,99.7378,3.4000000000000004
2013-10-20 20:45:00,101.099,99.7628,3.0999999999999996
2013-10-20 21:00:00,101.123,99.77446666666667,3.1999999999999993
2013-10-20 21:15:00,101.143,99.77779999999998,3.4000000000000004
2013-10-20 21:30:00,101.14,99.78779999999999,3.3000000000000007
2013-10-20 21:45:00,101.136,99.80279999999999,3.0999999999999996
2013-10-20 22:00:00,101.154,99.8178,3.0999999999999996
2013-10-20 22:15:00,101.155,99.83279999999999,3.0
2013-10-20 22:30:00,101.174,99.84113333333333,3.0999999999999996
2013-10-20 22:45:00,101.201,99.85279999999999,3.1999999999999993
