,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
2012-08-14 16:50:00,4:50 PM,25.0,23.0,89.0,1012.1,-9999.0,East,16.7,-,N/A,,Mostly Cloudy,100,2012-08-15 03:50:00<br />
2012-08-14 17:10:00,5:10 PM,25.0,23.0,89.0,1012.1,-9999.0,ESE,25.9,-,N/A,,Unknown,110,2012-08-15 04:10:00<br />
2012-08-14 17:30:00,5:30 PM,25.0,23.0,89.0,1012.4,-9999.0,East,24.1,-,N/A,,Overcast,100,2012-08-15 04:30:00<br />
2012-08-14 17:50:00,5:50 PM,25.0,22.0,83.0,1012.4,-9999.0,ESE,18.5,-,N/A,,Mostly Cloudy,110,2012-08-15 04:50:00<br />
2012-08-14 18:10:00,6:10 PM,25.0,23.0,89.0,1012.4,-9999.0,East,22.2,-,N/A,,Mostly Cloudy,100,2012-08-15 05:10:00<br />
2012-08-14 18:30:00,6:30 PM,26.0,22.0,78.0,1012.8,-9999.0,ESE,24.1,-,N/A,,Overcast,110,2012-08-15 05:30:00<br />
2012-08-14 18:50:00,6:50 PM,26.0,22.0,78.0,1013.1,-9999.0,SE,27.8,33.3,N/A,,Overcast,130,2012-08-15 05:50:00<br />
2012-08-14 19:10:00,7:10 PM,26.0,22.0,78.0,1013.1,-9999.0,ESE,27.8,37.0,N/A,,Overcast,110,2012-08-15 06:10:00<br />
2012-08-14 19:30:00,7:30 PM,26.0,22.0,78.0,1013.1,-9999.0,ESE,27.8,-,N/A,,Overcast,110,2012-08-15 06:30:00<br />
2012-08-14 19:50:00,7:50 PM,26.0,22.0,78.0,1013.4,-9999.0,East,24.1,-,N/A,,Overcast,100,2012-08-15 06:50:00<br />
2012-08-14 20:10:00,8:10 PM,27.0,22.0,74.0,1013.4,-9999.0,ESE,33.3,-,N/A,,Overcast,110,2012-08-15 07:10:00<br />
2012-08-14 20:30:00,8:30 PM,26.0,22.0,78.0,1013.8,-9999.0,ESE,31.5,38.9,N/A,,Overcast,110,2012-08-15 07:30:00<br />
2012-08-14 20:50:00,8:50 PM,26.0,22.0,78.0,1013.8,-9999.0,East,29.6,38.9,N/A,,Overcast,100,2012-08-15 07:50:00<br />
2012-08-14 21:10:00,9:10 PM,26.0,21.0,74.0,1014.1,-9999.0,ESE,31.5,-,N/A,,Overcast,110,2012-08-15 08:10:00<br />
2012-08-14 21:30:00,9:30 PM,26.0,20.0,69.0,1014.1,-9999.0,East,27.8,-,N/A,,Overcast,100,2012-08-15 08:30:00<br />
2012-08-14 21:50:00,9:50 PM,26.0,20.0,69.0,1014.4,-9999.0,East,29.6,-,N/A,,Overcast,100,2012-08-15 08:50:00<br />
2012-08-14 22:10:00,10:10 PM,26.0,20.0,69.0,1014.4,-9999.0,East,25.9,-,N/A,,Scattered Clouds,100,2012-08-15 09:10:00<br />
2012-08-14 22:30:00,10:30 PM,26.0,20.0,69.0,1014.4,-9999.0,East,24.1,-,N/A,,Mostly Cloudy,100,2012-08-15 09:30:00<br />
2012-08-14 22:50:00,10:50 PM,26.0,21.0,74.0,1014.4,-9999.0,East,25.9,-,N/A,,Overcast,100,2012-08-15 09:50:00<br />
2012-08-14 23:10:00,11:10 PM,26.0,21.0,74.0,1014.4,-9999.0,East,24.1,33.3,N/A,,Overcast,100,2012-08-15 10:10:00<br />
2012-08-14 23:30:00,11:30 PM,25.0,20.0,74.0,1014.4,-9999.0,East,24.1,-,N/A,,Mostly Cloudy,100,2012-08-15 10:30:00<br />
2012-08-14 23:50:00,11:50 PM,26.0,20.0,69.0,1014.4,-9999.0,East,24.1,-,N/A,,Mostly Cloudy,100,2012-08-15 10:50:00<br />
2012-08-15 00:10:00,12:10 AM,26.0,20.0,69.0,1014.4,-9999.0,ESE,24.1,-,N/A,,Mostly Cloudy,110,2012-08-15 11:10:00<br />
2012-08-15 00:30:00,12:30 AM,26.0,20.0,69.0,1014.1,-9999.0,East,20.4,-,N/A,,Mostly Cloudy,100,2012-08-15 11:30:00<br />
2012-08-15 00:50:00,12:50 AM,25.0,20.0,74.0,1014.1,-9999.0,ESE,24.1,-,N/A,,Mostly Cloudy,110,2012-08-15 11:50:00<br />
2012-08-15 01:10:00,1:10 AM,25.0,19.0,69.0,1014.1,-9999.0,East,22.2,-,N/A,,Scattered Clouds,100,2012-08-15 12:10:00<br />
2012-08-15 01:30:00,1:30 AM,25.0,19.0,69.0,1013.8,-9999.0,ESE,20.4,-,N/A,,Partly Cloudy,110,2012-08-15 12:30:00<br />
2012-08-15 01:50:00,1:50 AM,25.0,19.0,69.0,1013.8,-9999.0,ESE,20.4,-,N/A,,Partly Cloudy,110,2012-08-15 12:50:00<br />
2012-08-15 02:10:00,2:10 AM,25.0,20.0,74.0,1013.8,-9999.0,ESE,18.5,-,N/A,,Scattered Clouds,110,2012-08-15 13:10:00<br />
2012-08-15 02:30:00,2:30 AM,25.0,20.0,74.0,1013.8,-9999.0,ESE,16.7,-,N/A,,Mostly Cloudy,110,2012-08-15 13:30:00<br />
2012-08-15 02:50:00,2:50 AM,25.0,19.0,69.0,1013.8,-9999.0,ESE,14.8,-,N/A,,Scattered Clouds,110,2012-08-15 13:50:00<br />
2012-08-15 03:10:00,3:10 AM,25.0,20.0,74.0,1013.4,-9999.0,East,13.0,-,N/A,,Mostly Cloudy,90,2012-08-15 14:10:00<br />
2012-08-15 03:30:00,3:30 AM,25.0,20.0,74.0,1013.4,-9999.0,East,14.8,-,N/A,,Overcast,80,2012-08-15 14:30:00<br />
2012-08-15 03:50:00,3:50 AM,25.0,19.0,69.0,1013.8,-9999.0,East,16.7,-,N/A,,Mostly Cloudy,90,2012-08-15 14:50:00<br />
2012-08-15 04:10:00,4:10 AM,25.0,19.0,69.0,1013.8,-9999.0,East,14.8,-,N/A,,Partly Cloudy,90,2012-08-15 15:10:00<br />
2012-08-16 00:05:00,12:05 AM,26.0,21.0,74.0,1014.1,-9999.0,ESE,14.8,-,N/A,,Overcast,110,2012-08-16 11:05:00<br />
2012-08-16 00:25:00,12:25 AM,26.0,21.0,74.0,1014.1,-9999.0,ESE,16.7,-,N/A,,Mostly Cloudy,110,2012-08-16 11:25:00<br />
2012-08-16 00:45:00,12:45 AM,26.0,21.0,74.0,1014.1,-9999.0,ESE,14.8,-,N/A,,Mostly Cloudy,120,2012-08-16 11:45:00<br />
2012-08-17 00:15:00,12:15 AM,26.0,22.0,78.0,1014.8,-9999.0,East,24.1,-,N/A,,Mostly Cloudy,90,2012-08-17 11:15:00<br />
2012-08-17 00:35:00,12:35 AM,26.0,22.0,78.0,1014.4,-9999.0,East,25.9,-,N/A,,Mostly Cloudy,100,2012-08-17 11:35:00<br />
2012-08-17 00:55:00,12:55 AM,26.0,22.0,78.0,1014.4,-9999.0,East,22.2,-,N/A,,Mostly Cloudy,100,2012-08-17 11:55:00<br />
2012-08-17 01:10:00,1:10 AM,26.0,22.0,78.0,1014.4,-9999.0,East,20.4,-,N/A,,Mostly Cloudy,90,2012-08-17 12:10:00<br />
2012-08-17 01:35:00,1:35 AM,26.0,22.0,78.0,1014.4,-9999.0,East,24.1,-,N/A,,Mostly Cloudy,100,2012-08-17 12:35:00<br />
2012-08-17 01:55:00,1:55 AM,26.0,22.0,78.0,1014.1,-9999.0,East,25.9,-,N/A,,Partly Cloudy,100,2012-08-17 12:55:00<br />
2012-08-17 02:15:00,2:15 AM,26.0,22.0,78.0,1014.1,-9999.0,East,25.9,31.5,N/A,,Clear,100,2012-08-17 13:15:00<br />
2012-08-17 02:35:00,2:35 AM,26.0,22.0,78.0,1014.1,-9999.0,East,24.1,-,N/A,,Mostly Cloudy,100,2012-08-17 13:35:00<br />
2012-08-17 02:55:00,2:55 AM,26.0,22.0,78.0,1014.1,-9999.0,East,24.1,-,N/A,,Mostly Cloudy,90,2012-08-17 13:55:00<br />
2012-08-17 03:15:00,3:15 AM,26.0,22.0,78.0,1013.8,-9999.0,East,27.8,-,N/A,,Partly Cloudy,90,2012-08-17 14:15:00<br />
2012-08-17 03:35:00,3:35 AM,26.0,22.0,78.0,1013.8,-9999.0,East,20.4,-,N/A,,Clear,90,2012-08-17 14:35:00<br />
2012-08-17 03:55:00,3:55 AM,26.0,22.0,78.0,1013.8,-9999.0,East,18.5,-,N/A,,Partly Cloudy,100,2012-08-17 14:55:00<br />
2012-08-17 04:15:00,4:15 AM,26.0,22.0,78.0,1013.8,-9999.0,East,22.2,-,N/A,,Partly Cloudy,100,2012-08-17 15:15:00<br />
2012-08-17 04:35:00,4:35 AM,25.0,22.0,83.0,1013.8,-9999.0,East,20.4,40.7,N/A,,Mostly Cloudy,100,2012-08-17 15:35:00<br />
2012-08-17 04:50:00,4:50 AM,25.0,23.0,89.0,1013.8,-9999.0,East,22.2,-,N/A,,Unknown,100,2012-08-17 15:50:00<br />
2012-08-17 05:15:00,5:15 AM,25.0,22.0,83.0,1013.8,-9999.0,East,20.4,-,N/A,,Mostly Cloudy,100,2012-08-17 16:15:00<br />
2012-08-17 05:35:00,5:35 AM,26.0,23.0,83.0,1013.8,-9999.0,East,20.4,29.6,N/A,,Partly Cloudy,100,2012-08-17 16:35:00<br />
2012-08-17 05:55:00,5:55 AM,26.0,23.0,83.0,1014.1,-9999.0,East,25.9,-,N/A,,Mostly Cloudy,100,2012-08-17 16:55:00<br />
2012-08-17 06:15:00,6:15 AM,26.0,23.0,83.0,1014.4,-9999.0,ESE,24.1,-,N/A,,Mostly Cloudy,110,2012-08-17 17:15:00<br />
2012-08-17 06:35:00,6:35 AM,26.0,23.0,83.0,1014.8,-9999.0,East,25.9,-,N/A,,Scattered Clouds,100,2012-08-17 17:35:00<br />
2012-08-17 06:55:00,6:55 AM,26.0,23.0,83.0,1014.8,-9999.0,East,22.2,-,N/A,,Scattered Clouds,100,2012-08-17 17:55:00<br />
2012-08-17 07:15:00,7:15 AM,27.0,23.0,79.0,1015.1,-9999.0,East,22.2,-,N/A,,Partly Cloudy,100,2012-08-17 18:15:00<br />
2012-08-17 07:35:00,7:35 AM,27.0,23.0,79.0,1015.1,-9999.0,ESE,27.8,-,N/A,,Mostly Cloudy,110,2012-08-17 18:35:00<br />
2012-08-17 07:55:00,7:55 AM,27.0,23.0,79.0,1015.5,-9999.0,ESE,25.9,35.2,N/A,,Mostly Cloudy,120,2012-08-17 18:55:00<br />
2012-08-17 08:15:00,8:15 AM,26.0,23.0,83.0,1015.8,-9999.0,ESE,25.9,-,N/A,,Mostly Cloudy,120,2012-08-17 19:15:00<br />
2012-08-17 08:35:00,8:35 AM,26.0,23.0,83.0,1015.8,-9999.0,ESE,20.4,-,N/A,Rain,Light Rain,120,2012-08-17 19:35:00<br />
2012-08-17 08:55:00,8:55 AM,27.0,24.0,84.0,1016.1,-9999.0,ESE,22.2,-,N/A,Rain,Light Rain,110,2012-08-17 19:55:00<br />
2012-08-17 09:15:00,9:15 AM,27.0,24.0,84.0,1016.1,-9999.0,East,24.1,35.2,N/A,Rain,Light Rain,90,2012-08-17 20:15:00<br />
2012-08-17 09:35:00,9:35 AM,27.0,23.0,79.0,1016.1,-9999.0,East,29.6,-,N/A,Rain,Light Rain,100,2012-08-17 20:35:00<br />
2012-08-17 09:55:00,9:55 AM,28.0,23.0,74.0,1016.5,-9999.0,East,27.8,35.2,N/A,Rain,Light Rain,100,2012-08-17 20:55:00<br />
2012-08-17 10:15:00,10:15 AM,28.0,23.0,74.0,1016.5,-9999.0,East,27.8,-,N/A,,Mostly Cloudy,100,2012-08-17 21:15:00<br />
2012-08-17 10:35:00,10:35 AM,28.0,23.0,74.0,1016.5,-9999.0,East,27.8,37.0,N/A,,Mostly Cloudy,90,2012-08-17 21:35:00<br />
2012-08-17 10:55:00,10:55 AM,29.0,23.0,70.0,1016.1,-9999.0,East,27.8,37.0,N/A,,Partly Cloudy,90,2012-08-17 21:55:00<br />
2012-08-17 11:15:00,11:15 AM,29.0,23.0,70.0,1016.1,-9999.0,East,24.1,-,N/A,,Scattered Clouds,100,2012-08-17 22:15:00<br />
2012-08-17 11:35:00,11:35 AM,29.0,23.0,70.0,1015.8,-9999.0,East,31.5,-,N/A,,Scattered Clouds,100,2012-08-17 22:35:00<br />
2012-08-17 11:55:00,11:55 AM,29.0,23.0,70.0,1015.8,-9999.0,East,29.6,-,N/A,,Mostly Cloudy,100,2012-08-17 22:55:00<br />
2012-08-17 12:15:00,12:15 PM,29.0,23.0,70.0,1015.5,-9999.0,East,25.9,-,N/A,,Partly Cloudy,100,2012-08-17 23:15:00<br />
2012-08-17 12:35:00,12:35 PM,29.0,23.0,70.0,1015.1,-9999.0,East,25.9,-,N/A,,Scattered Clouds,100,2012-08-17 23:35:00<br />
2012-08-17 12:55:00,12:55 PM,29.0,23.0,70.0,1015.1,-9999.0,East,27.8,-,N/A,,Scattered Clouds,100,2012-08-17 23:55:00<br />
2012-08-17 13:15:00,1:15 PM,29.0,23.0,70.0,1014.8,-9999.0,East,25.9,33.3,N/A,,Mostly Cloudy,100,2012-08-18 00:15:00<br />
2012-08-17 13:35:00,1:35 PM,29.0,23.0,70.0,1014.8,-9999.0,East,27.8,-,N/A,,Mostly Cloudy,100,2012-08-18 00:35:00<br />
2012-08-17 13:55:00,1:55 PM,29.0,23.0,70.0,1014.4,-9999.0,East,25.9,33.3,N/A,,Mostly Cloudy,100,2012-08-18 00:55:00<br />
2012-08-17 14:15:00,2:15 PM,29.0,23.0,70.0,1014.4,-9999.0,ESE,31.5,-,N/A,,Mostly Cloudy,110,2012-08-18 01:15:00<br />
2012-08-17 14:35:00,2:35 PM,29.0,23.0,70.0,1014.1,-9999.0,ESE,25.9,-,N/A,,Mostly Cloudy,110,2012-08-18 01:35:00<br />
2012-08-17 14:55:00,2:55 PM,29.0,23.0,70.0,1014.1,-9999.0,East,27.8,35.2,N/A,,Scattered Clouds,100,2012-08-18 01:55:00<br />
2012-08-17 15:15:00,3:15 PM,28.0,23.0,74.0,1014.1,-9999.0,ESE,31.5,37.0,N/A,,Scattered Clouds,110,2012-08-18 02:15:00<br />
2012-08-17 15:35:00,3:35 PM,28.0,22.0,70.0,1014.1,-9999.0,ESE,29.6,37.0,N/A,,Mostly Cloudy,110,2012-08-18 02:35:00<br />
2012-08-17 15:55:00,3:55 PM,28.0,23.0,74.0,1014.1,-9999.0,East,29.6,-,N/A,,Mostly Cloudy,100,2012-08-18 02:55:00<br />
2012-08-17 16:15:00,4:15 PM,28.0,22.0,70.0,1014.1,-9999.0,East,27.8,-,N/A,,Partly Cloudy,100,2012-08-18 03:15:00<br />
2012-08-17 16:35:00,4:35 PM,28.0,22.0,70.0,1014.1,-9999.0,ESE,25.9,-,N/A,,Scattered Clouds,110,2012-08-18 03:35:00<br />
2012-08-17 16:55:00,4:55 PM,27.0,22.0,74.0,1014.4,-9999.0,ESE,27.8,-,N/A,Rain,Light Rain,110,2012-08-18 03:55:00<br />
2012-08-17 17:15:00,5:15 PM,27.0,22.0,74.0,1014.4,-9999.0,ESE,29.6,-,N/A,Rain,Light Rain,110,2012-08-18 04:15:00<br />
2012-08-17 17:35:00,5:35 PM,27.0,22.0,74.0,1014.4,-9999.0,ESE,27.8,-,N/A,Rain,Light Rain,110,2012-08-18 04:35:00<br />
2012-08-17 17:55:00,5:55 PM,27.0,23.0,79.0,1014.8,-9999.0,ESE,27.8,-,N/A,,Overcast,110,2012-08-18 04:55:00<br />
2012-08-17 18:15:00,6:15 PM,27.0,22.0,74.0,1014.8,-9999.0,ESE,27.8,-,N/A,,Mostly Cloudy,110,2012-08-18 05:15:00<br />
2012-08-17 18:35:00,6:35 PM,27.0,22.0,74.0,1014.8,-9999.0,East,31.5,-,N/A,,Mostly Cloudy,100,2012-08-18 05:35:00<br />
2012-08-17 18:55:00,6:55 PM,27.0,22.0,74.0,1015.1,-9999.0,East,29.6,-,N/A,,Scattered Clouds,100,2012-08-18 05:55:00<br />
2012-08-17 19:15:00,7:15 PM,27.0,22.0,74.0,1015.5,-9999.0,ESE,31.5,-,N/A,,Mostly Cloudy,110,2012-08-18 06:15:00<br />
2012-08-17 19:35:00,7:35 PM,27.0,22.0,74.0,1015.5,-9999.0,ESE,29.6,-,N/A,,Scattered Clouds,110,2012-08-18 06:35:00<br />
2012-08-17 19:55:00,7:55 PM,27.0,22.0,74.0,1015.5,-9999.0,ESE,29.6,35.2,N/A,,Partly Cloudy,110,2012-08-18 06:55:00<br />
2012-08-17 20:15:00,8:15 PM,27.0,22.0,74.0,1015.8,-9999.0,ESE,29.6,-,N/A,,Scattered Clouds,110,2012-08-18 07:15:00<br />
2012-08-17 20:35:00,8:35 PM,26.0,22.0,78.0,1015.8,-9999.0,ESE,31.5,-,N/A,,Scattered Clouds,110,2012-08-18 07:35:00<br />
2012-08-17 20:55:00,8:55 PM,27.0,22.0,74.0,1016.1,-9999.0,ESE,27.8,35.2,N/A,,Mostly Cloudy,110,2012-08-18 07:55:00<br />
2012-08-17 21:15:00,9:15 PM,27.0,22.0,74.0,1016.1,-9999.0,ESE,27.8,-,N/A,,Mostly Cloudy,120,2012-08-18 08:15:00<br />
2012-08-17 21:35:00,9:35 PM,27.0,22.0,74.0,1016.1,-9999.0,ESE,24.1,-,N/A,,Mostly Cloudy,120,2012-08-18 08:35:00<br />
2012-08-17 21:55:00,9:55 PM,27.0,22.0,74.0,1016.1,-9999.0,SE,25.9,-,N/A,,Overcast,130,2012-08-18 08:55:00<br />
2012-08-17 22:15:00,10:15 PM,27.0,22.0,74.0,1016.1,-9999.0,ESE,27.8,-,N/A,,Overcast,120,2012-08-18 09:15:00<br />
2012-08-17 22:35:00,10:35 PM,27.0,22.0,74.0,1016.1,-9999.0,ESE,29.6,38.9,N/A,,Mostly Cloudy,120,2012-08-18 09:35:00<br />
2012-08-17 22:55:00,10:55 PM,27.0,22.0,74.0,1016.1,-9999.0,ESE,29.6,38.9,N/A,,Mostly Cloudy,120,2012-08-18 09:55:00<br />
2012-08-17 23:15:00,11:15 PM,27.0,22.0,74.0,1016.1,-9999.0,ESE,25.9,-,N/A,,Mostly Cloudy,120,2012-08-18 10:15:00<br />
2012-08-17 23:35:00,11:35 PM,27.0,22.0,74.0,1015.8,-9999.0,ESE,27.8,35.2,N/A,,Mostly Cloudy,110,2012-08-18 10:35:00<br />
2012-08-17 23:55:00,11:55 PM,27.0,22.0,74.0,1015.8,-9999.0,ESE,27.8,-,N/A,,Overcast,120,2012-08-18 10:55:00<br />
2012-08-18 00:15:00,12:15 AM,26.0,22.0,78.0,1015.8,-9999.0,ESE,25.9,-,N/A,,Mostly Cloudy,110,2012-08-18 11:15:00<br />
2012-08-18 00:35:00,12:35 AM,27.0,22.0,74.0,1015.5,-9999.0,ESE,29.6,-,N/A,,Mostly Cloudy,120,2012-08-18 11:35:00<br />
2012-08-18 00:55:00,12:55 AM,26.0,22.0,78.0,1015.1,-9999.0,ESE,31.5,37.0,N/A,,Mostly Cloudy,110,2012-08-18 11:55:00<br />
2012-08-18 01:15:00,1:15 AM,26.0,22.0,78.0,1015.1,-9999.0,ESE,31.5,38.9,N/A,,Overcast,110,2012-08-18 12:15:00<br />
2012-08-18 01:35:00,1:35 AM,26.0,23.0,83.0,1014.8,-9999.0,ESE,31.5,38.9,N/A,,Overcast,120,2012-08-18 12:35:00<br />
2012-08-18 01:55:00,1:55 AM,26.0,22.0,78.0,1014.4,-9999.0,ESE,35.2,44.4,N/A,,Overcast,110,2012-08-18 12:55:00<br />
2012-08-18 02:15:00,2:15 AM,26.0,22.0,78.0,1014.4,-9999.0,ESE,31.5,44.4,N/A,,Mostly Cloudy,120,2012-08-18 13:15:00<br />
2012-08-18 02:35:00,2:35 AM,26.0,22.0,78.0,1014.4,-9999.0,ESE,29.6,40.7,N/A,,Scattered Clouds,120,2012-08-18 13:35:00<br />
2012-08-18 02:55:00,2:55 AM,26.0,22.0,78.0,1014.1,-9999.0,ESE,27.8,-,N/A,,Scattered Clouds,120,2012-08-18 13:55:00<br />
2012-08-18 03:15:00,3:15 AM,26.0,22.0,78.0,1014.1,-9999.0,ESE,31.5,-,N/A,,Mostly Cloudy,110,2012-08-18 14:15:00<br />
2012-08-18 03:35:00,3:35 AM,26.0,22.0,78.0,1014.1,-9999.0,ESE,27.8,-,N/A,,Mostly Cloudy,110,2012-08-18 14:35:00<br />
2012-08-18 03:55:00,3:55 AM,26.0,22.0,78.0,1014.1,-9999.0,ESE,29.6,-,N/A,,Mostly Cloudy,110,2012-08-18 14:55:00<br />
2012-08-18 04:15:00,4:15 AM,26.0,22.0,78.0,1014.1,-9999.0,ESE,31.5,-,N/A,,Mostly Cloudy,110,2012-08-18 15:15:00<br />
2012-08-18 04:35:00,4:35 AM,26.0,22.0,78.0,1014.1,-9999.0,ESE,33.3,-,N/A,,Mostly Cloudy,110,2012-08-18 15:35:00<br />
2012-08-18 04:55:00,4:55 AM,26.0,22.0,78.0,1014.1,-9999.0,ESE,29.6,-,N/A,,Mostly Cloudy,120,2012-08-18 15:55:00<br />
2012-08-18 05:15:00,5:15 AM,26.0,22.0,78.0,1014.4,-9999.0,ESE,31.5,42.6,N/A,,Mostly Cloudy,120,2012-08-18 16:15:00<br />
2012-08-18 05:35:00,5:35 AM,26.0,22.0,78.0,1014.4,-9999.0,ESE,27.8,37.0,N/A,,Mostly Cloudy,120,2012-08-18 16:35:00<br />
2012-08-18 05:55:00,5:55 AM,26.0,22.0,78.0,1014.8,-9999.0,ESE,33.3,-,N/A,,Mostly Cloudy,120,2012-08-18 16:55:00<br />
2012-08-18 06:15:00,6:15 AM,26.0,22.0,78.0,1014.8,-9999.0,ESE,31.5,-,N/A,,Mostly Cloudy,120,2012-08-18 17:15:00<br />
2012-08-18 06:35:00,6:35 AM,26.0,22.0,78.0,1014.8,-9999.0,ESE,31.5,-,N/A,,Partly Cloudy,120,2012-08-18 17:35:00<br />
2012-08-18 06:55:00,6:55 AM,26.0,21.0,74.0,1015.1,-9999.0,ESE,33.3,40.7,N/A,,Clear,120,2012-08-18 17:55:00<br />
2012-08-18 07:15:00,7:15 AM,26.0,21.0,74.0,1015.1,-9999.0,ESE,35.2,40.7,N/A,,Clear,120,2012-08-18 18:15:00<br />
2012-08-18 07:35:00,7:35 AM,27.0,22.0,74.0,1015.5,-9999.0,ESE,31.5,38.9,N/A,,Partly Cloudy,120,2012-08-18 18:35:00<br />
2012-08-18 07:55:00,7:55 AM,27.0,22.0,74.0,1015.5,-9999.0,ESE,29.6,-,N/A,,Partly Cloudy,110,2012-08-18 18:55:00<br />
2012-08-18 08:15:00,8:15 AM,27.0,22.0,74.0,1015.8,-9999.0,ESE,29.6,38.9,N/A,,Scattered Clouds,120,2012-08-18 19:15:00<br />
2012-08-18 08:35:00,8:35 AM,27.0,22.0,74.0,1015.8,-9999.0,ESE,31.5,38.9,N/A,,Scattered Clouds,110,2012-08-18 19:35:00<br />
2012-08-18 08:55:00,8:55 AM,27.0,22.0,74.0,1015.8,-9999.0,ESE,27.8,-,N/A,,Scattered Clouds,120,2012-08-18 19:55:00<br />
2012-08-18 09:15:00,9:15 AM,28.0,22.0,70.0,1015.8,-9999.0,ESE,29.6,-,N/A,,Partly Cloudy,110,2012-08-18 20:15:00<br />
2012-08-18 09:35:00,9:35 AM,28.0,22.0,70.0,1016.1,-9999.0,ESE,27.8,37.0,N/A,,Mostly Cloudy,110,2012-08-18 20:35:00<br />
2012-08-18 09:55:00,9:55 AM,28.0,22.0,70.0,1016.1,-9999.0,ESE,29.6,38.9,N/A,,Scattered Clouds,110,2012-08-18 20:55:00<br />
2012-08-18 10:15:00,10:15 AM,28.0,22.0,70.0,1016.1,-9999.0,ESE,31.5,38.9,N/A,,Partly Cloudy,110,2012-08-18 21:15:00<br />
2012-08-18 10:35:00,10:35 AM,28.0,22.0,70.0,1016.1,-9999.0,ESE,33.3,-,N/A,,Partly Cloudy,110,2012-08-18 21:35:00<br />
2012-08-18 10:55:00,10:55 AM,28.0,22.0,70.0,1015.8,-9999.0,ESE,31.5,37.0,N/A,,Partly Cloudy,120,2012-08-18 21:55:00<br />
2012-08-18 11:15:00,11:15 AM,28.0,22.0,70.0,1015.8,-9999.0,ESE,27.8,-,N/A,,Partly Cloudy,110,2012-08-18 22:15:00<br />
2012-08-18 11:35:00,11:35 AM,29.0,22.0,66.0,1015.5,-9999.0,ESE,27.8,-,N/A,,Partly Cloudy,110,2012-08-18 22:35:00<br />
2012-08-18 11:55:00,11:55 AM,29.0,21.0,62.0,1015.1,-9999.0,ESE,33.3,40.7,N/A,,Clear,110,2012-08-18 22:55:00<br />
2012-08-18 12:15:00,12:15 PM,29.0,21.0,62.0,1015.1,-9999.0,ESE,29.6,-,N/A,,Clear,110,2012-08-18 23:15:00<br />
2012-08-18 12:35:00,12:35 PM,29.0,21.0,62.0,1014.8,-9999.0,ESE,25.9,-,N/A,,Clear,120,2012-08-18 23:35:00<br />
2012-08-18 12:55:00,12:55 PM,29.0,21.0,62.0,1014.4,-9999.0,ESE,27.8,-,N/A,,Clear,120,2012-08-18 23:55:00<br />
2012-08-18 13:15:00,1:15 PM,29.0,21.0,62.0,1014.4,-9999.0,ESE,24.1,-,N/A,,Clear,120,2012-08-19 00:15:00<br />
2012-08-18 13:35:00,1:35 PM,29.0,21.0,62.0,1014.1,-9999.0,ESE,25.9,-,N/A,,Clear,110,2012-08-19 00:35:00<br />
2012-08-18 13:55:00,1:55 PM,29.0,21.0,62.0,1014.1,-9999.0,ESE,25.9,-,N/A,,Clear,120,2012-08-19 00:55:00<br />
2012-08-18 14:15:00,2:15 PM,29.0,22.0,66.0,1013.8,-9999.0,ESE,27.8,35.2,N/A,,Scattered Clouds,120,2012-08-19 01:15:00<br />
2012-08-18 14:35:00,2:35 PM,29.0,21.0,62.0,1013.4,-9999.0,ESE,27.8,37.0,N/A,,Scattered Clouds,120,2012-08-19 01:35:00<br />
2012-08-18 14:55:00,2:55 PM,29.0,21.0,62.0,1013.4,-9999.0,SE,27.8,35.2,N/A,,Scattered Clouds,130,2012-08-19 01:55:00<br />
2012-08-18 15:15:00,3:15 PM,28.0,21.0,66.0,1013.1,-9999.0,ESE,29.6,-,N/A,,Mostly Cloudy,120,2012-08-19 02:15:00<br />
2012-08-18 15:35:00,3:35 PM,29.0,21.0,62.0,1013.1,-9999.0,ESE,25.9,-,N/A,,Scattered Clouds,120,2012-08-19 02:35:00<br />
2012-08-18 15:55:00,3:55 PM,28.0,20.0,62.0,1013.1,-9999.0,ESE,29.6,-,N/A,,Partly Cloudy,120,2012-08-19 02:55:00<br />
2012-08-18 16:15:00,4:15 PM,28.0,21.0,66.0,1013.1,-9999.0,ESE,27.8,35.2,N/A,,Partly Cloudy,120,2012-08-19 03:15:00<br />
2012-08-18 16:35:00,4:35 PM,28.0,21.0,66.0,1013.1,-9999.0,ESE,29.6,35.2,N/A,,Partly Cloudy,120,2012-08-19 03:35:00<br />
2012-08-18 16:55:00,4:55 PM,28.0,21.0,66.0,1013.4,-9999.0,ESE,29.6,-,N/A,,Partly Cloudy,110,2012-08-19 03:55:00<br />
2012-08-18 17:15:00,5:15 PM,27.0,21.0,70.0,1013.4,-9999.0,ESE,29.6,-,N/A,,Partly Cloudy,120,2012-08-19 04:15:00<br />
2012-08-18 17:35:00,5:35 PM,27.0,20.0,65.0,1013.4,-9999.0,ESE,27.8,40.7,N/A,,Clear,120,2012-08-19 04:35:00<br />
2012-08-18 17:55:00,5:55 PM,27.0,21.0,70.0,1013.4,-9999.0,ESE,27.8,-,N/A,,Clear,120,2012-08-19 04:55:00<br />
2012-08-18 18:15:00,6:15 PM,27.0,21.0,70.0,1013.4,-9999.0,ESE,27.8,38.9,N/A,,Clear,120,2012-08-19 05:15:00<br />
